APPLYDATE,CREATE_OPER_ID,CREATE_OPER_TIME,DESCRIPTION,EFFECTIVEMODE,EXPIREDATE,IDENTITY_TYPE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,NAME,PROFILE_ID,STATUS,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"2018-12-06 12:04:00.057000","203000000000035915","2018-12-06 12:03:05.801000","Default Organization Charge Profile","1","2018-12-07 10:16:07.012000","5000","203000000000026608","2018-12-07 10:16:07.013000","","Default Organization Charge Profile","20013","50","937551783"<endrec>
"2018-12-06 12:09:24.338000","203000000000015728","2018-12-06 12:09:09.199000","Maheshi Default Customer Charge Profile","1","2018-12-07 07:56:48.386000","1000","203000000000015728","2018-12-07 07:56:48.387000","","Maheshi Default Customer Charge Profile","20665","50","937551784"<endrec>
"2018-12-06 12:58:57.928000","203000000000014912","2018-12-06 12:58:15.589000","Default Customer Charge Profile","1","2018-12-06 13:01:17.895000","1000","203000000000014912","2018-12-06 13:01:17.896000","","Default Customer Charge Profile","20002","50","937551787"<endrec>
"2018-12-06 13:01:17.895000","203000000000014912","2018-12-06 13:00:34.311000","Default Customer Charge Profile","1","2018-12-07 04:08:59.373000","1000","203000000000014912","2018-12-07 04:08:59.374000","","Default Customer Charge Profile","20002","50","937551788"<endrec>
"2018-12-07 04:08:59.373000","203000000000014912","2018-12-07 04:06:53.705000","Default Customer Charge Profile","1","2018-12-07 06:18:27.717000","1000","203000000000035915","2018-12-07 06:18:27.722000","","Default Customer Charge Profile","20002","50","937552735"<endrec>
"2018-12-07 06:18:27.717000","203000000000035915","2018-12-07 06:17:47.895000","Default Customer Charge Profile","1","2018-12-07 06:21:23.232000","1000","203000000000035915","2018-12-07 06:21:23.233000","","Default Customer Charge Profile","20002","50","937552736"<endrec>
"2018-12-07 06:21:23.232000","203000000000035915","2018-12-07 06:20:31.332000","Default Customer Charge Profile","1","2018-12-07 06:57:04.820000","1000","203000000000035915","2018-12-07 06:57:04.821000","","Default Customer Charge Profile","20002","50","937552737"<endrec>
"2018-12-07 06:57:04.820000","203000000000035915","2018-12-07 06:55:56.723000","Default Customer Charge Profile","1","2018-12-07 06:59:50.484000","1000","203000000000035915","2018-12-07 06:59:50.485000","","Default Customer Charge Profile","20002","50","937552738"<endrec>
"2018-12-07 06:59:50.484000","203000000000035915","2018-12-07 06:58:50.167000","Default Customer Charge Profile","1","2018-12-07 12:18:43.945000","1000","203000000000026608","2018-12-07 12:18:43.946000","","Default Customer Charge Profile","20002","50","937552739"<endrec>
"2018-12-07 07:07:54.520000","203000000000014911","2018-12-07 07:07:25.747000","Default Group Charge Profile","1","2018-12-07 07:47:54.206000","7000","203000000000014911","2018-12-07 07:47:54.207000","","Default Group Charge Profile","20304","50","937552741"<endrec>
"2018-12-07 07:14:56.188000","203000000000035915","2018-12-07 07:13:59.943000","TZ Default Customer Charges","1","2018-12-07 07:23:54.529000","1000","203000000000035915","2018-12-07 07:23:54.531000","","TZ Default Customer Charges","20132","50","937552742"<endrec>
"2018-12-07 07:23:54.529000","203000000000035915","2018-12-07 07:23:04.018000","TZ Default Customer Charges","1","2018-12-07 07:45:07.440000","1000","203000000000035915","2018-12-07 07:45:07.443000","","TZ Default Customer Charges","20132","50","937552743"<endrec>
"2018-12-07 07:45:07.440000","203000000000035915","2018-12-07 07:44:22.021000","TZ Default Customer Charges","1","2018-12-07 07:49:50.563000","1000","203000000000035915","2018-12-07 07:49:50.565000","","TZ Default Customer Charges","20132","50","937552744"<endrec>
"2018-12-07 07:47:54.206000","203000000000014911","2018-12-07 07:47:33.679000","Default Group Charge Profile","1","2018-12-07 07:59:06.103000","7000","203000000000014911","2018-12-07 07:59:06.109000","","Default Group Charge Profile","20304","50","937552746"<endrec>
"2018-12-07 07:49:50.563000","203000000000035915","2018-12-07 07:47:43.766000","TZ Default Customer Charges","1","2018-12-07 07:56:54.125000","1000","203000000000035915","2018-12-07 07:56:54.127000","","TZ Default Customer Charges","20132","50","937552747"<endrec>
"2018-12-07 07:56:48.386000","203000000000015728","2018-12-07 07:49:01.524000","Maheshi Default Customer Charge Profile","1","2018-12-07 08:00:46.657000","1000","203000000000015728","2018-12-07 08:00:46.658000","","Maheshi Default Customer Charge Profile","20665","50","937552750"<endrec>
"2018-12-07 07:56:54.125000","203000000000035915","2018-12-07 07:55:20.282000","TZ Default Customer Charges","1","2018-12-07 08:19:49.512000","1000","203000000000035915","2018-12-07 08:19:49.514000","","TZ Default Customer Charges","20132","50","937552754"<endrec>
"2018-12-07 07:59:06.103000","203000000000014911","2018-12-07 07:58:42.590000","Default Group Charge Profile","1","2019-01-01 06:54:10.093000","7000","203000000000036505","2019-01-01 06:54:10.094000","","Default Group Charge Profile","20304","50","937552756"<endrec>
"2018-12-07 08:00:46.657000","203000000000015728","2018-12-07 08:00:27.513000","Maheshi Default Customer Charge Profile","1","2018-12-07 09:58:15.079000","1000","203000000000035915","2018-12-07 09:58:15.080000","","Maheshi Default Customer Charge Profile","20665","50","937552757"<endrec>
"2018-12-07 08:19:49.512000","203000000000035915","2018-12-07 08:14:08.564000","TZ Default Customer Charges","1","2018-12-19 06:41:54.847000","1000","203000000000019121","2018-12-19 06:41:54.849000","","TZ Default Customer Charges","20132","50","937552762"<endrec>
"2018-12-07 09:58:15.079000","203000000000035915","2018-12-07 09:57:22.571000","Maheshi Default Customer Charge Profile","1","2018-12-07 10:22:55.508000","1000","203000000000035915","2018-12-07 10:22:55.510000","","Maheshi Default Customer Charge Profile","20665","50","937552767"<endrec>
"2018-12-07 10:16:07.012000","203000000000026608","2018-12-07 10:15:36.879000","Default Organization Charge Profile","1","2018-12-07 10:32:32.446000","5000","203000000000026608","2018-12-07 10:32:32.452000","","Default Organization Charge Profile","20013","50","937552769"<endrec>
"2018-12-07 10:22:55.508000","203000000000035915","2018-12-07 10:22:37.357000","Maheshi Default Customer Charge Profile","1","2018-12-07 10:31:22.550000","1000","203000000000015728","2018-12-07 10:31:22.551000","","Maheshi Default Customer Charge Profile","20665","50","937552770"<endrec>
"2018-12-07 10:31:22.550000","203000000000015728","2018-12-07 10:31:07.024000","Maheshi Default Customer Charge Profile","1","2018-12-07 11:32:12.030000","1000","203000000000035915","2018-12-07 11:32:12.032000","","Maheshi Default Customer Charge Profile","20665","50","937552771"<endrec>
"2018-12-07 10:32:32.446000","203000000000026608","2018-12-07 10:31:56.482000","Default Organization Charge Profile","1","2019-01-11 12:11:14.656000","5000","203000000000035915","2019-01-11 12:11:14.658000","","Default Organization Charge Profile","20013","50","937552772"<endrec>
"2018-12-07 11:32:12.030000","203000000000035915","2018-12-07 11:31:45.431000","Maheshi Default Customer Charge Profile","1","2018-12-07 11:58:28.617000","1000","203000000000035915","2018-12-07 11:58:28.618000","","Maheshi Default Customer Charge Profile","20665","50","937552775"<endrec>
"2018-12-07 11:58:28.617000","203000000000035915","2018-12-07 11:58:02.248000","Maheshi Default Customer Charge Profile","1","2018-12-07 13:09:50.154000","1000","203000000000015728","2018-12-07 13:09:50.156000","","Maheshi Default Customer Charge Profile","20665","50","937552776"<endrec>
"2018-12-07 12:18:43.945000","203000000000026608","2018-12-07 12:18:06.667000","Default Customer Charge Profile","1","2018-12-07 12:37:19.952000","1000","203000000000026608","2018-12-07 12:37:19.954000","","Default Customer Charge Profile","20002","50","937552777"<endrec>
"2018-12-07 12:37:19.952000","203000000000026608","2018-12-07 12:36:36.314000","Default Customer Charge Profile","1","2018-12-07 12:43:48.173000","1000","203000000000026608","2018-12-07 12:43:48.175000","","Default Customer Charge Profile","20002","50","937552778"<endrec>
"2018-12-07 12:43:48.173000","203000000000026608","2018-12-07 12:42:54.469000","Default Customer Charge Profile","1","2018-12-18 12:26:01.918000","1000","203000000000015423","2018-12-18 12:26:01.920000","","Default Customer Charge Profile","20002","50","937552779"<endrec>
"2018-12-07 13:09:50.154000","203000000000015728","2018-12-07 13:09:36.642000","Maheshi Default Customer Charge Profile","1","2018-12-07 14:17:22.231000","1000","203000000000015728","2018-12-07 14:17:22.232000","","Maheshi Default Customer Charge Profile","20665","50","937552780"<endrec>
"2018-12-07 14:17:22.231000","203000000000015728","2018-12-07 14:09:32.701000","Maheshi Default Customer Charge Profile","1","2018-12-17 11:33:41.656000","1000","203000000000015728","2018-12-17 11:33:41.658000","","Maheshi Default Customer Charge Profile","20665","50","937552781"<endrec>
"2018-12-17 09:18:53.647000","203000000000015728","2018-12-17 09:18:32.721000","Maheshi Default Organization Charge Profile","1","2018-12-17 10:26:59.719000","5000","203000000000015728","2018-12-17 10:26:59.720000","","Maheshi Default Organization Charge Profile","20664","50","937554727"<endrec>
"2018-12-17 10:26:59.719000","203000000000015728","2018-12-17 09:45:03.664000","Maheshi Default Organization Charge Profile","1","2018-12-17 10:36:12.180000","5000","203000000000015728","2018-12-17 10:36:12.183000","","Maheshi Default Organization Charge Profile","20664","50","937554728"<endrec>
"2018-12-17 10:36:12.180000","203000000000015728","2018-12-17 10:35:57.776000","Maheshi Default Organization Charge Profile","1","2018-12-17 10:38:53.280000","5000","203000000000015728","2018-12-17 10:38:53.282000","","Maheshi Default Organization Charge Profile","20664","50","937554732"<endrec>
"2018-12-17 10:38:53.280000","203000000000015728","2018-12-17 10:37:49.590000","Maheshi Default Organization Charge Profile","1","2018-12-17 11:13:47.953000","5000","203000000000015728","2018-12-17 11:13:47.955000","","Maheshi Default Organization Charge Profile","20664","50","937554733"<endrec>
"2018-12-17 11:13:47.953000","203000000000015728","2018-12-17 11:13:32.362000","Maheshi Default Organization Charge Profile","1","2018-12-17 12:23:13.848000","5000","203000000000019121","2018-12-17 12:23:13.850000","","Maheshi Default Organization Charge Profile","20664","50","937554737"<endrec>
"2018-12-17 11:33:41.656000","203000000000015728","2018-12-17 11:31:33.814000","Maheshi Default Customer Charge Profile","1","2018-12-17 12:47:02.039000","1000","203000000000015728","2018-12-17 12:47:02.040000","","Maheshi Default Customer Charge Profile","20665","50","937554740"<endrec>
"2018-12-17 12:47:02.039000","203000000000015728","2018-12-17 11:52:13.332000","Maheshi Default Customer Charge Profile","1","2019-01-04 07:21:56.512000","1000","203000000000015423","2019-01-04 07:21:56.513000","","Maheshi Default Customer Charge Profile","20665","50","937554741"<endrec>
"2018-12-17 12:23:13.848000","203000000000019121","2018-12-17 12:22:59.936000","Maheshi Default Organization Charge Profile","1","2018-12-21 10:56:10.684000","5000","203000000000036505","2018-12-21 10:56:10.686000","","Maheshi Default Organization Charge Profile","20664","50","937555725"<endrec>
"2019-01-04 07:21:56.512000","203000000000015728","2018-12-17 13:24:59.940000","Maheshi Default Customer Charge Profile","1","2019-01-04 07:43:22.688000","1000","203000000000015423","2019-01-04 07:43:22.689000","","Maheshi Default Customer Charge Profile","20665","50","937555728"<endrec>
"2018-12-18 12:26:01.918000","203000000000015423","2018-12-18 12:24:46.885000","Default Customer Charge Profile","1","2018-12-18 13:55:55.453000","1000","203000000000019121","2018-12-18 13:55:55.455000","","Default Customer Charge Profile","20002","50","937555738"<endrec>
"2018-12-18 12:26:07.160000","203000000000036505","2018-12-18 12:25:48.305000","","1","2018-12-18 12:29:41.252000","1000","203000000000036505","2018-12-18 12:29:41.254000","","test34566","20364","50","937555739"<endrec>
"2018-12-18 12:29:41.252000","203000000000036505","2018-12-18 12:29:23.870000","","1","2018-12-18 12:32:46.772000","1000","203000000000036505","2018-12-18 12:32:46.774000","","test34566","20364","50","937555740"<endrec>
"2018-12-18 12:32:46.772000","203000000000036505","2018-12-18 12:32:31.031000","","1","2019-02-22 07:27:09.217000","1000","203000000000035915","2019-02-22 07:27:09.219000","","test34566","20364","50","937555741"<endrec>
"2018-12-18 13:55:55.453000","203000000000019121","2018-12-18 13:55:12.140000","Default Customer Charge Profile","1","2018-12-19 08:45:26.178000","1000","203000000000019121","2018-12-19 08:45:26.180000","","Default Customer Charge Profile","20002","50","937555743"<endrec>
"2018-12-19 06:41:54.847000","203000000000019121","2018-12-19 06:32:07.610000","TZ Default Customer Charges","1","2018-12-21 11:22:31.908000","1000","203000000000031306","2018-12-21 11:22:31.911000","","TZ Default Customer Charges","20132","50","937555748"<endrec>
"2018-12-19 07:37:04.087000","203000000000036505","2018-12-19 07:35:50.750000","Sendmoney Offshore Default Customer","1","2019-09-02 07:12:38.557000","1000","203000000000016349","2019-09-02 07:12:38.559000","","Sendmoney Offshore Default Customer","20704","50","937555750"<endrec>
"2018-12-19 08:45:26.178000","203000000000019121","2018-12-19 08:44:38.649000","Default Customer Charge Profile","1","2019-01-02 08:53:50.105000","1000","203000000000015423","2019-01-02 08:53:50.107000","","Default Customer Charge Profile","20002","50","937555753"<endrec>
"2018-12-19 11:21:34.361000","203000000000019121","2018-12-19 11:21:01.289000","Sendmoney Offshore CP Customer","1","2099-12-31 23:59:59.000000","1000","203000000000019121","2018-12-19 11:21:34.362000","","Sendmoney Offshore CP Customer","20714","30","937556726"<endrec>
"2018-12-21 10:56:10.684000","203000000000036505","2018-12-21 10:55:48.317000","Maheshi Default Organization Charge Profile","1","2018-12-21 11:00:56.877000","5000","203000000000036505","2018-12-21 11:00:56.878000","","Maheshi Default Organization Charge Profile","20664","50","937558729"<endrec>
"2018-12-21 11:00:56.877000","203000000000036505","2018-12-21 11:00:41.355000","Maheshi Default Organization Charge Profile","1","2019-01-03 13:56:36.218000","5000","203000000000014912","2019-01-03 13:56:36.220000","","Maheshi Default Organization Charge Profile","20664","50","937558730"<endrec>
"2018-12-21 11:17:40.337000","203000000000036505","2018-12-21 11:17:08.066000","PreferredOrganizationContact Offhore","1","2099-12-31 23:59:59.000000","5000","203000000000036505","2018-12-21 11:17:40.338000","","PreferredOrganizationContact Offhore","20724","30","937558731"<endrec>
"2018-12-21 11:22:31.908000","203000000000031306","2018-12-21 11:21:38.424000","TZ Default Customer Charges","1","2019-01-07 10:33:41.791000","1000","203000000000035915","2019-01-07 10:33:41.793000","","TZ Default Customer Charges","20132","50","937558732"<endrec>
"2018-12-21 11:27:14.211000","203000000000031306","2018-12-21 11:26:20.332000","TZ Default AutoM Customer Charges","1","2099-12-31 23:59:59.000000","1000","203000000000031306","2018-12-21 11:27:14.212000","","TZ Default AutoM Customer Charges","20725","30","937558733"<endrec>
"2018-12-21 12:41:33.086000","203000000000031306","2018-12-21 12:40:50.336000","SPBuyAirtime Offshore Profile","1","2018-12-21 12:59:06.047000","5000","203000000000031306","2018-12-21 12:59:06.048000","","SPBuyAirtime Offshore Profile","20726","50","937558734"<endrec>
"2018-12-21 12:53:38.066000","203000000000036504","2018-12-21 12:49:40.207000","Org_bulk_BuyAirtime Offshore Profile","1","2099-12-31 23:59:59.000000","5000","203000000000036504","2018-12-21 12:53:38.068000","","Org_bulk_BuyAirtime Offshore Profile","20727","30","937558735"<endrec>
"2018-12-21 12:59:06.047000","203000000000031306","2018-12-21 12:58:49.260000","SPBuyAirtime Offshore Profile","1","2099-12-31 23:59:59.000000","5000","203000000000031306","2018-12-21 12:59:06.088000","","SPBuyAirtime Offshore Profile","20726","30","937558737"<endrec>
"2018-12-21 13:51:07.317000","203000000000036505","2018-12-21 13:48:50.722000","Paybill Offshore Default Customer","1","2099-12-31 23:59:59.000000","1000","203000000000036505","2018-12-21 13:51:07.319000","","Paybill Offshore Default Customer","20728","30","937558738"<endrec>
"2018-12-21 14:15:43.508000","203000000000019116","2018-12-21 14:07:09.187000","OrgBuyAirtimeFlat Offshore Profile","1","2099-12-31 23:59:59.000000","5000","203000000000019116","2018-12-21 14:15:43.509000","","OrgBuyAirtimeFlat Offshore Profile","20729","30","937558739"<endrec>
"2018-12-21 14:21:18.945000","203000000000031306","2018-12-21 14:19:24.540000","OrgBuyAirtime Offshore Profile_value","1","2018-12-21 14:24:42.983000","5000","203000000000031306","2018-12-21 14:24:42.984000","","OrgBuyAirtime Offshore Profile_value","20730","50","937558741"<endrec>
"2018-12-21 14:24:42.983000","203000000000031306","2018-12-21 14:24:24.875000","OrgBuyAirtime Offshore Profile_value","1","2099-12-31 23:59:59.000000","5000","203000000000031306","2018-12-21 14:24:43.041000","","OrgBuyAirtime Offshore Profile_value","20730","30","937558742"<endrec>
"2018-12-24 08:05:33.322000","203000000000036504","2018-12-24 08:05:12.081000","Cus_bulk_BuyAirtime Offshore Profile","1","2018-12-24 08:08:01.383000","1000","203000000000036504","2018-12-24 08:08:01.385000","","Cus_bulk_BuyAirtime Offshore Profile","20734","50","937560725"<endrec>
"2018-12-24 08:08:01.383000","203000000000036504","2018-12-24 08:07:44.444000","Cus_bulk_BuyAirtime Offshore Profile","1","2018-12-24 10:05:09.381000","1000","203000000000036504","2018-12-24 10:05:09.382000","","Cus_bulk_BuyAirtime Offshore Profile","20734","50","937560726"<endrec>
"2018-12-24 09:42:02.984000","203000000000036505","2018-12-24 09:41:42.040000","Offshore Default Organization Charge Profile","1","2018-12-24 10:19:38.112000","5000","203000000000036505","2018-12-24 10:19:38.113000","","Offshore Default Organization Charge Profile","20744","50","937561725"<endrec>
"2018-12-24 10:05:09.381000","203000000000036504","2018-12-24 10:00:04.299000","Cus_bulk_BuyAirtime Offshore Profile","1","2018-12-24 11:46:41.277000","1000","203000000000036504","2018-12-24 11:46:41.278000","","Cus_bulk_BuyAirtime Offshore Profile","20734","50","937561726"<endrec>
"2018-12-24 10:19:38.112000","203000000000036505","2018-12-24 10:19:10.161000","Offshore Default Organization Charge Profile","1","2099-12-31 23:59:59.000000","5000","203000000000036505","2018-12-24 10:19:38.168000","","Offshore Default Organization Charge Profile","20744","30","937561728"<endrec>
"2018-12-24 11:46:41.277000","203000000000036504","2018-12-24 11:45:39.491000","Cus_bulk_BuyAirtime Offshore Profile","1","2099-12-31 23:59:59.000000","1000","203000000000036504","2018-12-24 11:46:41.388000","","Cus_bulk_BuyAirtime Offshore Profile","20734","30","937561729"<endrec>
"2018-12-26 06:03:30.187000","203000000000019116","2018-12-26 06:02:56.978000","OrgBuyAirtimeOffshoreIdentityInfo","1","2018-12-26 06:08:55.755000","5000","203000000000019116","2018-12-26 06:08:55.757000","","OrgBuyAirtimeOffshoreIdentityInfo","20754","50","937564726"<endrec>
"2018-12-26 06:08:55.755000","203000000000019116","2018-12-26 06:08:37.082000","OrgBuyAirtimeOffshoreIdentityInfo","1","2018-12-26 06:33:40.645000","5000","203000000000019116","2018-12-26 06:33:40.646000","","OrgBuyAirtimeOffshoreIdentityInfo","20754","50","937564727"<endrec>
"2018-12-26 06:33:40.645000","203000000000019116","2018-12-26 06:33:16.925000","OrgBuyAirtimeOffshoreIdentityInfo","1","2099-12-31 23:59:59.000000","5000","203000000000019116","2018-12-26 06:33:40.745000","","OrgBuyAirtimeOffshoreIdentityInfo","20754","30","937564728"<endrec>
"2018-12-28 08:50:34.776000","203000000000019116","2018-12-27 13:54:19.988000","SendmoneyOffshoreUSSD","1","2019-08-26 15:59:49.291000","1000","203000000000010806","2019-08-26 15:59:49.292000","","SendmoneyOffshoreUSSD","20764","50","937566758"<endrec>
"2018-12-31 11:25:48.045000","203000000000036505","2018-12-31 11:25:12.127000","Offshore Group Charge Profile","1","2019-04-01 09:48:30.155000","7000","203000000000035851","2019-04-01 09:48:30.157000","","Offshore Group Charge Profile","20765","50","937566767"<endrec>
"2019-01-01 06:54:10.093000","203000000000016349","2019-01-01 06:43:32.325000","Default Group Charge Profile","1","2019-01-01 08:53:26.442000","7000","203000000000015423","2019-01-01 08:53:26.443000","","Default Group Charge Profile","20304","50","937566771"<endrec>
"2019-01-01 06:57:05.714000","203000000000036505","2019-01-01 06:56:10.278000","QB Offshore Group Charge Profile","1","2099-12-31 23:59:59.000000","7000","203000000000036505","2019-01-01 06:57:05.715000","","QB Offshore Group Charge Profile","20766","30","937566773"<endrec>
"2019-01-01 08:53:26.442000","203000000000015423","2019-01-01 08:53:08.134000","Default Group Charge Profile","1","2019-01-01 09:05:51.914000","7000","203000000000015423","2019-01-01 09:05:51.916000","","Default Group Charge Profile","20304","50","937566777"<endrec>
"2019-01-01 09:05:51.914000","203000000000015423","2019-01-01 09:05:38.392000","Default Group Charge Profile","1","2019-01-01 13:47:39.832000","7000","203000000000015423","2019-01-01 13:47:39.833000","","Default Group Charge Profile","20304","50","937566778"<endrec>
"2019-01-01 09:52:21.620000","203000000000016349","2019-01-01 09:52:21.674000","QB Offshore Group Charge Profile","1","2099-12-31 23:59:59.000000","7000","203000000000016349","2019-01-01 09:52:21.674000","","QB Offshore Group Charge Profile","20766","10","937566780"<endrec>
"2019-01-01 13:47:39.832000","203000000000015423","2019-01-01 13:47:28.453000","Default Group Charge Profile","1","2019-01-02 06:59:20.883000","7000","203000000000016349","2019-01-02 06:59:20.884000","","Default Group Charge Profile","20304","50","937566786"<endrec>
"2019-01-02 06:59:20.883000","203000000000016349","2019-01-02 06:57:36.207000","Default Group Charge Profile","1","2019-01-02 07:14:43.727000","7000","203000000000015423","2019-01-02 07:14:43.728000","","Default Group Charge Profile","20304","50","937566787"<endrec>
"2019-01-02 07:14:43.727000","203000000000015423","2019-01-02 07:14:32.470000","Default Group Charge Profile","1","2019-01-02 07:21:18.319000","7000","203000000000016349","2019-01-02 07:21:18.320000","","Default Group Charge Profile","20304","50","937566789"<endrec>
"2019-01-02 07:21:18.319000","203000000000016349","2019-01-02 07:20:15.887000","Default Group Charge Profile","1","2019-01-02 07:40:33.880000","7000","203000000000016349","2019-01-02 07:40:33.882000","","Default Group Charge Profile","20304","50","937566790"<endrec>
"2019-01-02 07:40:33.880000","203000000000015423","2019-01-02 07:31:23.931000","Default Group Charge Profile","1","2019-01-02 08:16:26.512000","7000","203000000000015423","2019-01-02 08:16:26.513000","","Default Group Charge Profile","20304","50","937566791"<endrec>
"2019-01-02 08:16:26.512000","203000000000015423","2019-01-02 08:16:11.874000","Default Group Charge Profile","1","2019-01-02 08:36:13.704000","7000","203000000000015423","2019-01-02 08:36:13.705000","","Default Group Charge Profile","20304","50","937566792"<endrec>
"2019-01-02 08:36:13.704000","203000000000015423","2019-01-02 08:36:00.696000","Default Group Charge Profile","1","2019-01-02 13:37:51.108000","7000","203000000000015423","2019-01-02 13:37:51.109000","","Default Group Charge Profile","20304","50","937566793"<endrec>
"2019-01-02 08:53:50.105000","203000000000015423","2019-01-02 08:52:55.008000","Default Customer Charge Profile","1","2019-01-02 09:13:32.735000","1000","203000000000015423","2019-01-02 09:13:32.737000","","Default Customer Charge Profile","20002","50","937566794"<endrec>
"2019-01-02 09:13:32.735000","203000000000015423","2019-01-02 09:13:05.276000","Default Customer Charge Profile","1","2019-01-02 11:50:19.730000","1000","203000000000015423","2019-01-02 11:50:19.731000","","Default Customer Charge Profile","20002","50","937566796"<endrec>
"2019-01-02 11:50:19.730000","203000000000015423","2019-01-02 11:40:03.536000","Default Customer Charge Profile","1","2019-01-02 13:26:54.798000","1000","203000000000015423","2019-01-02 13:26:54.799000","","Default Customer Charge Profile","20002","50","937566799"<endrec>
"2019-01-02 13:26:54.798000","203000000000015423","2019-01-02 13:25:45.761000","Default Customer Charge Profile","1","2019-01-02 13:33:01.089000","1000","203000000000015423","2019-01-02 13:33:01.090000","","Default Customer Charge Profile","20002","50","937566804"<endrec>
"2019-01-02 13:33:01.089000","203000000000015423","2019-01-02 13:32:22.372000","Default Customer Charge Profile","1","2019-01-03 12:51:07.874000","1000","203000000000014912","2019-01-03 12:51:07.876000","","Default Customer Charge Profile","20002","50","937566805"<endrec>
"2019-01-02 13:37:51.108000","203000000000015423","2019-01-02 13:37:30.030000","Default Group Charge Profile","1","2019-01-03 07:58:00.812000","7000","203000000000015423","2019-01-03 07:58:00.814000","","Default Group Charge Profile","20304","50","937566806"<endrec>
"2019-01-03 07:58:00.812000","203000000000015423","2019-01-03 07:57:40.200000","Default Group Charge Profile","1","2019-02-22 07:52:42.338000","7000","203000000000015423","2019-02-22 07:52:42.339000","","Default Group Charge Profile","20304","50","937566810"<endrec>
"2019-01-03 12:51:07.874000","203000000000014912","2019-01-03 12:50:18.352000","Default Customer Charge Profile","1","2019-01-07 09:05:44.644000","1000","203000000000014912","2019-01-07 09:05:44.645000","","Default Customer Charge Profile","20002","50","937566821"<endrec>
"2019-01-03 13:56:36.218000","203000000000014912","2019-01-03 13:56:22.722000","Maheshi Default Organization Charge Profile","1","2019-01-16 11:02:42.197000","5000","203000000000019121","2019-01-16 11:02:42.198000","","Maheshi Default Organization Charge Profile","20664","50","937566824"<endrec>
"2019-01-04 07:43:22.688000","203000000000015423","2019-01-04 07:43:09.285000","Maheshi Default Customer Charge Profile","1","2019-01-04 12:13:53.092000","1000","203000000000015423","2019-01-04 12:13:53.093000","","Maheshi Default Customer Charge Profile","20665","50","937566832"<endrec>
"2019-01-04 12:13:53.092000","203000000000015423","2019-01-04 12:12:31.879000","Maheshi Default Customer Charge Profile","1","2019-01-07 07:15:11.272000","1000","203000000000035915","2019-01-07 07:15:11.273000","","Maheshi Default Customer Charge Profile","20665","50","937566843"<endrec>
"2019-01-07 09:05:44.644000","203000000000035915","2019-01-07 07:10:11.044000","Default Customer Charge Profile","1","2019-01-07 10:10:56.012000","1000","203000000000035915","2019-01-07 10:10:56.013000","","Default Customer Charge Profile","20002","50","937566853"<endrec>
"2019-01-07 07:15:11.272000","203000000000035915","2019-01-07 07:14:56.956000","Maheshi Default Customer Charge Profile","1","2019-01-07 08:01:03.603000","1000","203000000000035915","2019-01-07 08:01:03.605000","","Maheshi Default Customer Charge Profile","20665","50","937566854"<endrec>
"2019-01-07 08:01:03.603000","203000000000035915","2019-01-07 08:00:31.340000","Maheshi Default Customer Charge Profile","1","2019-01-07 08:04:25.375000","1000","203000000000035915","2019-01-07 08:04:25.376000","","Maheshi Default Customer Charge Profile","20665","50","937566855"<endrec>
"2019-01-07 08:04:25.375000","203000000000035915","2019-01-07 08:03:37.357000","Maheshi Default Customer Charge Profile","1","2019-01-07 08:28:04.733000","1000","203000000000035915","2019-01-07 08:28:04.734000","","Maheshi Default Customer Charge Profile","20665","50","937566856"<endrec>
"2019-01-07 08:28:04.733000","203000000000035915","2019-01-07 08:27:08.685000","Maheshi Default Customer Charge Profile","1","2019-01-07 08:37:56.349000","1000","203000000000035915","2019-01-07 08:37:56.350000","","Maheshi Default Customer Charge Profile","20665","50","937566857"<endrec>
"2019-01-07 08:37:56.349000","203000000000035915","2019-01-07 08:37:41.270000","Maheshi Default Customer Charge Profile","1","2019-01-07 09:24:59.684000","1000","203000000000014912","2019-01-07 09:24:59.685000","","Maheshi Default Customer Charge Profile","20665","50","937566859"<endrec>
"2019-01-07 09:24:59.684000","203000000000014912","2019-01-07 09:24:48.167000","Maheshi Default Customer Charge Profile","1","2019-01-07 09:53:21.241000","1000","203000000000014912","2019-01-07 09:53:21.242000","","Maheshi Default Customer Charge Profile","20665","50","937566861"<endrec>
"2019-01-07 10:10:56.012000","203000000000035915","2019-01-07 09:43:13.316000","Default Customer Charge Profile","1","2019-01-07 10:18:33.513000","1000","203000000000035915","2019-01-07 10:18:33.514000","","Default Customer Charge Profile","20002","50","937566864"<endrec>
"2019-01-07 09:53:21.241000","203000000000014912","2019-01-07 09:53:09.928000","Maheshi Default Customer Charge Profile","1","2019-01-07 11:06:33.674000","1000","203000000000035915","2019-01-07 11:06:33.675000","","Maheshi Default Customer Charge Profile","20665","50","937566865"<endrec>
"2019-01-07 10:18:33.513000","203000000000035915","2019-01-07 10:17:38.414000","Default Customer Charge Profile","1","2019-01-07 11:19:30.028000","1000","203000000000014912","2019-01-07 11:19:30.029000","","Default Customer Charge Profile","20002","50","937566866"<endrec>
