PARA_ID,POLICY_ID,TEP_POLICY_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"InitiatingIdentityType","15003","937509990"<endrec>
"InitiatingIdentityType","15042","937509995"<endrec>
"InitiatingIdentityType","15026","937510019"<endrec>
"InitiatingIdentityType","15026","937510029"<endrec>
"InitiatingIdentityType","15036","937515912"<endrec>
"InitiatingIdentityType","15036","937515921"<endrec>
"InitiatingIdentityType","15036","937520727"<endrec>
"InitiatingIdentityType","15036","937527748"<endrec>
"InitiatingIdentityType","15036","937527749"<endrec>
"InitiatingIdentityType","15036","937529726"<endrec>
"InitiatingIdentityType","15045","937531726"<endrec>
"InitiatingIdentityType","15026","937551789"<endrec>
"InitiatingIdentityType","15036","937583802"<endrec>
"InitiatingIdentityType","15062","937612766"<endrec>
"InitiatingIdentityType","15062","937612767"<endrec>
"InitiatingIdentityType","15063","937612810"<endrec>
"InitiatingIdentityType","15075","937641851"<endrec>
"InitiatingIdentityType","15003","937641888"<endrec>
"InitiatingIdentityType","15003","937641889"<endrec>
"InitiatingIdentityType","15003","937641893"<endrec>
"InitiatingIdentityType","15003","937641896"<endrec>
"InitiatingIdentityType","15003","937641897"<endrec>
"InitiatingIdentityType","15003","937641899"<endrec>
"InitiatingIdentityType","15003","937641900"<endrec>
"InitiatingIdentityType","2001","937707776"<endrec>
"InitiatingIdentityType","2001","937707778"<endrec>
"InitiatingIdentityType","2001","937707785"<endrec>
"InitiatingIdentityType","15077","937707801"<endrec>
"InitiatingIdentityType","15003","937707804"<endrec>
"InitiatingIdentityType","15003","937707805"<endrec>
"InitiatingMSISDN","3003","937178577"<endrec>
"InitiatingMSISDN","3003","937178582"<endrec>
"InitiatingMSISDN","3003","937178583"<endrec>
"InitiatingMSISDN","3003","937178584"<endrec>
"InitiatingMSISDN","2001","937178637"<endrec>
"InitiatingMSISDN","3003","937182475"<endrec>
"InitiatingMSISDN","2001","937182483"<endrec>
"InitiatingMSISDN","4002","937182492"<endrec>
"InitiatingMSISDN","4002","937182496"<endrec>
"InitiatingMSISDN","4002","937182502"<endrec>
"InitiatingMSISDN","4005","937182506"<endrec>
"InitiatingMSISDN","4006","937182520"<endrec>
"InitiatingMSISDN","2001","937182531"<endrec>
"InitiatingMSISDN","5001","937187535"<endrec>
"InitiatingMSISDN","4001","937188535"<endrec>
"InitiatingMSISDN","5001","937208572"<endrec>
"InitiatingMSISDN","3003","937210722"<endrec>
"InitiatingMSISDN","5001","937210723"<endrec>
"InitiatingMSISDN","6001","937210731"<endrec>
"InitiatingMSISDN","4002","937210732"<endrec>
"InitiatingMSISDN","5001","937210736"<endrec>
"InitiatingMSISDN","7001","937215725"<endrec>
"InitiatingMSISDN","8001","937220661"<endrec>
"InitiatingMSISDN","3003","937243688"<endrec>
"InitiatingMSISDN","11001","937253778"<endrec>
"InitiatingMSISDN","12001","937254859"<endrec>
"InitiatingMSISDN","11001","937265772"<endrec>
"InitiatingMSISDN","11001","937265780"<endrec>
"InitiatingMSISDN","3003","937273818"<endrec>
"InitiatingMSISDN","3003","937273828"<endrec>
"InitiatingMSISDN","15003","937415079"<endrec>
"InitiatingMSISDN","15003","937415087"<endrec>
"InitiatingMSISDN","15003","937415096"<endrec>
"InitiatingMSISDN","6001","937415113"<endrec>
"InitiatingMSISDN","6001","937415114"<endrec>
"InitiatingMSISDN","15012","937417078"<endrec>
"InitiatingMSISDN","15012","937417079"<endrec>
"InitiatingMSISDN","15012","937417080"<endrec>
"InitiatingMSISDN","15012","937417081"<endrec>
"InitiatingMSISDN","3003","937418164"<endrec>
"InitiatingMSISDN","4002","937433222"<endrec>
"InitiatingMSISDN","4002","937433225"<endrec>
"InitiatingMSISDN","4002","937445269"<endrec>
"InitiatingMSISDN","15003","937462489"<endrec>
"InitiatingMSISDN","15003","937465457"<endrec>
"InitiatingMSISDN","15003","937465463"<endrec>
"InitiatingMSISDN","15026","937465469"<endrec>
"InitiatingMSISDN","15028","937470544"<endrec>
"InitiatingMSISDN","15028","937470654"<endrec>
"InitiatingMSISDN","15028","937470655"<endrec>
"InitiatingMSISDN","15028","937470656"<endrec>
"InitiatingMSISDN","15037","937481655"<endrec>
"InitiatingMSISDN","15003","937492626"<endrec>
"InitiatingMSISDN","15003","937496791"<endrec>
"InitiatingMSISDN","15042","937496835"<endrec>
"InitiatingMSISDN","15003","937509990"<endrec>
"InitiatingMSISDN","15042","937509995"<endrec>
"InitiatingMSISDN","15003","937510012"<endrec>
"InitiatingMSISDN","15026","937510019"<endrec>
"InitiatingMSISDN","15026","937510029"<endrec>
"InitiatingMSISDN","15037","937510057"<endrec>
"InitiatingMSISDN","15037","937510059"<endrec>
"InitiatingMSISDN","15003","937510069"<endrec>
"InitiatingMSISDN","15003","937510085"<endrec>
"InitiatingMSISDN","15036","937515912"<endrec>
"InitiatingMSISDN","15036","937515921"<endrec>
"InitiatingMSISDN","15036","937520727"<endrec>
"InitiatingMSISDN","15036","937527748"<endrec>
"InitiatingMSISDN","15036","937527749"<endrec>
"InitiatingMSISDN","15036","937529726"<endrec>
"InitiatingMSISDN","15045","937531726"<endrec>
"InitiatingMSISDN","15026","937551789"<endrec>
"InitiatingMSISDN","15036","937583802"<endrec>
"InitiatingMSISDN","15003","937611779"<endrec>
"InitiatingMSISDN","15003","937611780"<endrec>
"InitiatingMSISDN","15003","937611781"<endrec>
"InitiatingMSISDN","15003","937612760"<endrec>
"InitiatingMSISDN","15062","937612766"<endrec>
"InitiatingMSISDN","15062","937612767"<endrec>
"InitiatingMSISDN","15063","937612810"<endrec>
"InitiatingMSISDN","15003","937612863"<endrec>
"InitiatingMSISDN","15003","937612864"<endrec>
"InitiatingMSISDN","15003","937641841"<endrec>
"InitiatingMSISDN","15074","937641842"<endrec>
"InitiatingMSISDN","15075","937641851"<endrec>
"InitiatingMSISDN","15003","937641888"<endrec>
"InitiatingMSISDN","15003","937641889"<endrec>
"InitiatingMSISDN","15003","937641893"<endrec>
"InitiatingMSISDN","15003","937641896"<endrec>
"InitiatingMSISDN","15003","937641897"<endrec>
"InitiatingMSISDN","15003","937641899"<endrec>
"InitiatingMSISDN","15003","937641900"<endrec>
"InitiatingMSISDN","2001","937707776"<endrec>
"InitiatingMSISDN","2001","937707778"<endrec>
"InitiatingMSISDN","2001","937707785"<endrec>
"InitiatingMSISDN","15077","937707801"<endrec>
"InitiatingMSISDN","15003","937707804"<endrec>
"InitiatingMSISDN","15003","937707805"<endrec>
"InitiatorSegmentID","15062","937612766"<endrec>
"InitiatorSegmentID","15062","937612767"<endrec>
"InitiatorSegmentID","15063","937612810"<endrec>
"InitiatorSegmentID","15075","937641851"<endrec>
"InitiatorSegmentID","15003","937641888"<endrec>
"InitiatorSegmentID","15003","937641889"<endrec>
"InitiatorSegmentID","15003","937641893"<endrec>
"InitiatorSegmentID","15003","937641896"<endrec>
"InitiatorSegmentID","15003","937641897"<endrec>
"InitiatorSegmentID","15003","937641899"<endrec>
"InitiatorSegmentID","15003","937641900"<endrec>
"InitiatorSegmentID","15003","937707804"<endrec>
"InitiatorSegmentID","15003","937707805"<endrec>
"InternalErrorCode","11001","937253778"<endrec>
"InternalErrorCode","12001","937254859"<endrec>
"InternalErrorCode","11001","937265772"<endrec>
"InternalErrorCode","11001","937265780"<endrec>
"InternalErrorCode","15026","937465464"<endrec>
"InternalErrorCode","15026","937465469"<endrec>
"InternalErrorCode","15026","937510019"<endrec>
"InternalErrorCode","15026","937510029"<endrec>
"InternalErrorCode","15045","937531726"<endrec>
"InternalErrorCode","15026","937551789"<endrec>
"InternalErrorCode","15062","937612766"<endrec>
"InternalErrorCode","15062","937612767"<endrec>
"InternalErrorCode","15063","937612810"<endrec>
"InternalErrorCode","15075","937641851"<endrec>
"InternalErrorCode","15003","937641888"<endrec>
"InternalErrorCode","15003","937641889"<endrec>
"InternalErrorCode","15003","937641893"<endrec>
"InternalErrorCode","15003","937641896"<endrec>
"InternalErrorCode","15003","937641897"<endrec>
"InternalErrorCode","15003","937641899"<endrec>
"InternalErrorCode","15003","937641900"<endrec>
"InternalErrorCode","15003","937707804"<endrec>
"InternalErrorCode","15003","937707805"<endrec>
"MaximumCompletionDate","15062","937612766"<endrec>
"MaximumCompletionDate","15062","937612767"<endrec>
"MaximumCompletionDate","15063","937612810"<endrec>
"MaximumCompletionDate","15075","937641851"<endrec>
"MaximumCompletionDate","15003","937641888"<endrec>
"MaximumCompletionDate","15003","937641889"<endrec>
"MaximumCompletionDate","15003","937641893"<endrec>
"MaximumCompletionDate","15003","937641896"<endrec>
"MaximumCompletionDate","15003","937641897"<endrec>
"MaximumCompletionDate","15003","937641899"<endrec>
"MaximumCompletionDate","15003","937641900"<endrec>
"MaximumCompletionDate","15003","937707804"<endrec>
"MaximumCompletionDate","15003","937707805"<endrec>
"Message","15037","937510059"<endrec>
"Message","15003","937510085"<endrec>
"Message","15003","937611779"<endrec>
"Message","15003","937611780"<endrec>
"Message","15003","937611781"<endrec>
"Message","15003","937612760"<endrec>
"Message","15062","937612766"<endrec>
"Message","15062","937612767"<endrec>
"Message","15063","937612810"<endrec>
"Message","15003","937612863"<endrec>
"Message","15003","937612864"<endrec>
"Message","15003","937641841"<endrec>
"Message","15075","937641851"<endrec>
"Message","15003","937641888"<endrec>
"Message","15003","937641889"<endrec>
"Message","15003","937641893"<endrec>
"Message","15003","937641896"<endrec>
"Message","15003","937641897"<endrec>
"Message","15003","937641899"<endrec>
"Message","15003","937641900"<endrec>
"Message","15076","937707780"<endrec>
"Message","15076","937707782"<endrec>
"Message","15003","937707804"<endrec>
"Message","15003","937707805"<endrec>
"OriginalReceiptNumber","3003","937178577"<endrec>
"OriginalReceiptNumber","3003","937178582"<endrec>
"OriginalReceiptNumber","3003","937178583"<endrec>
"OriginalReceiptNumber","3003","937178584"<endrec>
"OriginalReceiptNumber","2001","937178637"<endrec>
"OriginalReceiptNumber","3003","937182475"<endrec>
"OriginalReceiptNumber","2001","937182483"<endrec>
"OriginalReceiptNumber","4002","937182492"<endrec>
"OriginalReceiptNumber","4002","937182496"<endrec>
"OriginalReceiptNumber","4002","937182502"<endrec>
"OriginalReceiptNumber","4005","937182506"<endrec>
"OriginalReceiptNumber","4006","937182520"<endrec>
"OriginalReceiptNumber","2001","937182531"<endrec>
"OriginalReceiptNumber","5001","937187535"<endrec>
"OriginalReceiptNumber","5001","937208572"<endrec>
"OriginalReceiptNumber","3003","937210722"<endrec>
"OriginalReceiptNumber","5001","937210723"<endrec>
"OriginalReceiptNumber","6001","937210731"<endrec>
"OriginalReceiptNumber","4002","937210732"<endrec>
"OriginalReceiptNumber","5001","937210736"<endrec>
"OriginalReceiptNumber","8001","937220661"<endrec>
"OriginalReceiptNumber","3003","937243688"<endrec>
"OriginalReceiptNumber","11001","937253778"<endrec>
"OriginalReceiptNumber","12001","937254859"<endrec>
"OriginalReceiptNumber","11001","937265772"<endrec>
"OriginalReceiptNumber","11001","937265780"<endrec>
"OriginalReceiptNumber","3003","937273818"<endrec>
"OriginalReceiptNumber","3003","937273828"<endrec>
"OriginalReceiptNumber","15003","937415079"<endrec>
"OriginalReceiptNumber","15003","937415087"<endrec>
"OriginalReceiptNumber","15003","937415096"<endrec>
"OriginalReceiptNumber","6001","937415113"<endrec>
"OriginalReceiptNumber","6001","937415114"<endrec>
"OriginalReceiptNumber","15012","937417078"<endrec>
"OriginalReceiptNumber","15012","937417079"<endrec>
"OriginalReceiptNumber","15012","937417080"<endrec>
"OriginalReceiptNumber","15012","937417081"<endrec>
"OriginalReceiptNumber","3003","937418164"<endrec>
"OriginalReceiptNumber","4002","937433222"<endrec>
"OriginalReceiptNumber","4002","937433225"<endrec>
"OriginalReceiptNumber","4002","937445269"<endrec>
"OriginalReceiptNumber","15003","937462489"<endrec>
"OriginalReceiptNumber","15003","937465457"<endrec>
"OriginalReceiptNumber","15003","937465463"<endrec>
"OriginalReceiptNumber","15028","937470544"<endrec>
"OriginalReceiptNumber","15028","937470654"<endrec>
"OriginalReceiptNumber","15028","937470655"<endrec>
"OriginalReceiptNumber","15028","937470656"<endrec>
"OriginalReceiptNumber","15003","937509990"<endrec>
"OriginalReceiptNumber","15042","937509995"<endrec>
"OriginalReceiptNumber","15003","937510012"<endrec>
"OriginalReceiptNumber","15003","937510085"<endrec>
"OriginalReceiptNumber","15036","937515912"<endrec>
"OriginalReceiptNumber","15036","937515921"<endrec>
"OriginalReceiptNumber","15036","937520727"<endrec>
"OriginalReceiptNumber","15036","937527748"<endrec>
"OriginalReceiptNumber","15036","937527749"<endrec>
"OriginalReceiptNumber","15036","937529726"<endrec>
"OriginalReceiptNumber","15036","937583802"<endrec>
"OriginalReceiptNumber","15003","937611779"<endrec>
"OriginalReceiptNumber","15003","937611780"<endrec>
"OriginalReceiptNumber","15003","937611781"<endrec>
"OriginalReceiptNumber","15003","937612760"<endrec>
"OriginalReceiptNumber","15062","937612766"<endrec>
"OriginalReceiptNumber","15062","937612767"<endrec>
"OriginalReceiptNumber","15063","937612810"<endrec>
"OriginalReceiptNumber","15003","937612863"<endrec>
"OriginalReceiptNumber","15003","937612864"<endrec>
"OriginalReceiptNumber","15003","937641841"<endrec>
"OriginalReceiptNumber","15075","937641851"<endrec>
"OriginalReceiptNumber","15003","937641888"<endrec>
"OriginalReceiptNumber","15003","937641889"<endrec>
"OriginalReceiptNumber","15003","937641893"<endrec>
"OriginalReceiptNumber","15003","937641896"<endrec>
"OriginalReceiptNumber","15003","937641897"<endrec>
"OriginalReceiptNumber","15003","937641899"<endrec>
"OriginalReceiptNumber","15003","937641900"<endrec>
"OriginalReceiptNumber","2001","937707776"<endrec>
"OriginalReceiptNumber","2001","937707778"<endrec>
"OriginalReceiptNumber","2001","937707785"<endrec>
"OriginalReceiptNumber","15077","937707801"<endrec>
"OriginalReceiptNumber","15003","937707804"<endrec>
"OriginalReceiptNumber","15003","937707805"<endrec>
"PartnerTransactionID","15062","937612766"<endrec>
"PartnerTransactionID","15062","937612767"<endrec>
"PartnerTransactionID","15063","937612810"<endrec>
"PartnerTransactionID","15075","937641851"<endrec>
"PartnerTransactionID","15003","937641888"<endrec>
"PartnerTransactionID","15003","937641889"<endrec>
"PartnerTransactionID","15003","937641893"<endrec>
"PartnerTransactionID","15003","937641896"<endrec>
"PartnerTransactionID","15003","937641897"<endrec>
"PartnerTransactionID","15003","937641899"<endrec>
"PartnerTransactionID","15003","937641900"<endrec>
"PartnerTransactionID","15003","937707804"<endrec>
"PartnerTransactionID","15003","937707805"<endrec>
"PrincipleTransactionAmount","2001","937167337"<endrec>
"PrincipleTransactionAmount","3001","937178522"<endrec>
"PrincipleTransactionAmount","3001","937178528"<endrec>
"PrincipleTransactionAmount","3001","937178550"<endrec>
"PrincipleTransactionAmount","3001","937178552"<endrec>
"PrincipleTransactionAmount","3002","937178553"<endrec>
"PrincipleTransactionAmount","3003","937178577"<endrec>
"PrincipleTransactionAmount","3001","937178579"<endrec>
"PrincipleTransactionAmount","3003","937178582"<endrec>
"PrincipleTransactionAmount","3003","937178583"<endrec>
"PrincipleTransactionAmount","3003","937178584"<endrec>
"PrincipleTransactionAmount","2001","937178637"<endrec>
"PrincipleTransactionAmount","3003","937182475"<endrec>
"PrincipleTransactionAmount","2001","937182483"<endrec>
"PrincipleTransactionAmount","4002","937182492"<endrec>
"PrincipleTransactionAmount","4002","937182496"<endrec>
"PrincipleTransactionAmount","4002","937182502"<endrec>
"PrincipleTransactionAmount","4005","937182506"<endrec>
"PrincipleTransactionAmount","4006","937182520"<endrec>
"PrincipleTransactionAmount","2001","937182531"<endrec>
"PrincipleTransactionAmount","5001","937187535"<endrec>
"PrincipleTransactionAmount","4001","937188535"<endrec>
"PrincipleTransactionAmount","5001","937208572"<endrec>
"PrincipleTransactionAmount","3002","937210721"<endrec>
"PrincipleTransactionAmount","3003","937210722"<endrec>
"PrincipleTransactionAmount","5001","937210723"<endrec>
"PrincipleTransactionAmount","6001","937210731"<endrec>
"PrincipleTransactionAmount","4002","937210732"<endrec>
"PrincipleTransactionAmount","5001","937210736"<endrec>
"PrincipleTransactionAmount","8001","937220661"<endrec>
"PrincipleTransactionAmount","3003","937243688"<endrec>
"PrincipleTransactionAmount","11001","937253778"<endrec>
"PrincipleTransactionAmount","12001","937254859"<endrec>
"PrincipleTransactionAmount","12002","937254905"<endrec>
"PrincipleTransactionAmount","12002","937254913"<endrec>
"PrincipleTransactionAmount","12002","937254920"<endrec>
"PrincipleTransactionAmount","12002","937258721"<endrec>
"PrincipleTransactionAmount","13001","937265720"<endrec>
"PrincipleTransactionAmount","13001","937265729"<endrec>
"PrincipleTransactionAmount","13001","937265731"<endrec>
"PrincipleTransactionAmount","13001","937265749"<endrec>
"PrincipleTransactionAmount","13001","937265751"<endrec>
"PrincipleTransactionAmount","13001","937265756"<endrec>
"PrincipleTransactionAmount","13001","937265757"<endrec>
"PrincipleTransactionAmount","13001","937265758"<endrec>
"PrincipleTransactionAmount","11001","937265772"<endrec>
"PrincipleTransactionAmount","12002","937265773"<endrec>
"PrincipleTransactionAmount","13001","937265775"<endrec>
"PrincipleTransactionAmount","13001","937265776"<endrec>
"PrincipleTransactionAmount","13001","937265777"<endrec>
"PrincipleTransactionAmount","13001","937265779"<endrec>
"PrincipleTransactionAmount","11001","937265780"<endrec>
"PrincipleTransactionAmount","13001","937265783"<endrec>
"PrincipleTransactionAmount","13001","937265785"<endrec>
"PrincipleTransactionAmount","13001","937265788"<endrec>
"PrincipleTransactionAmount","13001","937267816"<endrec>
"PrincipleTransactionAmount","13001","937267817"<endrec>
"PrincipleTransactionAmount","3003","937273818"<endrec>
"PrincipleTransactionAmount","3001","937273819"<endrec>
"PrincipleTransactionAmount","3003","937273828"<endrec>
"PrincipleTransactionAmount","3001","937402944"<endrec>
"PrincipleTransactionAmount","3001","937407023"<endrec>
"PrincipleTransactionAmount","15003","937415079"<endrec>
"PrincipleTransactionAmount","15003","937415087"<endrec>
"PrincipleTransactionAmount","15003","937415096"<endrec>
"PrincipleTransactionAmount","6001","937415113"<endrec>
"PrincipleTransactionAmount","6001","937415114"<endrec>
"PrincipleTransactionAmount","15010","937415129"<endrec>
"PrincipleTransactionAmount","3001","937415132"<endrec>
"PrincipleTransactionAmount","3001","937415139"<endrec>
"PrincipleTransactionAmount","15012","937417078"<endrec>
"PrincipleTransactionAmount","15012","937417079"<endrec>
"PrincipleTransactionAmount","15012","937417080"<endrec>
"PrincipleTransactionAmount","15012","937417081"<endrec>
"PrincipleTransactionAmount","3003","937418164"<endrec>
"PrincipleTransactionAmount","4002","937433222"<endrec>
"PrincipleTransactionAmount","4002","937433225"<endrec>
"PrincipleTransactionAmount","3001","937445267"<endrec>
"PrincipleTransactionAmount","4002","937445269"<endrec>
"PrincipleTransactionAmount","3002","937462321"<endrec>
"PrincipleTransactionAmount","15025","937462360"<endrec>
"PrincipleTransactionAmount","3001","937462477"<endrec>
"PrincipleTransactionAmount","15003","937462489"<endrec>
"PrincipleTransactionAmount","15003","937465457"<endrec>
"PrincipleTransactionAmount","15003","937465463"<endrec>
"PrincipleTransactionAmount","15026","937465469"<endrec>
"PrincipleTransactionAmount","15028","937470544"<endrec>
"PrincipleTransactionAmount","3001","937492625"<endrec>
"PrincipleTransactionAmount","15003","937492626"<endrec>
"PrincipleTransactionAmount","15003","937496791"<endrec>
"PrincipleTransactionAmount","15042","937496835"<endrec>
"PrincipleTransactionAmount","15025","937504733"<endrec>
"PrincipleTransactionAmount","15003","937509990"<endrec>
"PrincipleTransactionAmount","15042","937509995"<endrec>
"PrincipleTransactionAmount","15003","937510012"<endrec>
"PrincipleTransactionAmount","15026","937510019"<endrec>
"PrincipleTransactionAmount","15026","937510029"<endrec>
"PrincipleTransactionAmount","15003","937510069"<endrec>
"PrincipleTransactionAmount","15003","937510085"<endrec>
"PrincipleTransactionAmount","15036","937515912"<endrec>
"PrincipleTransactionAmount","15036","937515921"<endrec>
"PrincipleTransactionAmount","15036","937520727"<endrec>
"PrincipleTransactionAmount","15036","937527748"<endrec>
"PrincipleTransactionAmount","15036","937527749"<endrec>
"PrincipleTransactionAmount","15036","937529726"<endrec>
"PrincipleTransactionAmount","15045","937531726"<endrec>
"PrincipleTransactionAmount","3001","937551727"<endrec>
"PrincipleTransactionAmount","15026","937551789"<endrec>
"PrincipleTransactionAmount","15036","937583802"<endrec>
"PrincipleTransactionAmount","15003","937611779"<endrec>
"PrincipleTransactionAmount","15003","937611780"<endrec>
"PrincipleTransactionAmount","15003","937611781"<endrec>
"PrincipleTransactionAmount","15025","937611782"<endrec>
"PrincipleTransactionAmount","15003","937612760"<endrec>
"PrincipleTransactionAmount","15062","937612766"<endrec>
"PrincipleTransactionAmount","15062","937612767"<endrec>
"PrincipleTransactionAmount","15063","937612810"<endrec>
"PrincipleTransactionAmount","15003","937612863"<endrec>
"PrincipleTransactionAmount","15003","937612864"<endrec>
"PrincipleTransactionAmount","15003","937641841"<endrec>
"PrincipleTransactionAmount","15075","937641851"<endrec>
"PrincipleTransactionAmount","15003","937641888"<endrec>
"PrincipleTransactionAmount","15003","937641889"<endrec>
"PrincipleTransactionAmount","15003","937641893"<endrec>
"PrincipleTransactionAmount","15003","937641896"<endrec>
"PrincipleTransactionAmount","15003","937641897"<endrec>
"PrincipleTransactionAmount","15003","937641899"<endrec>
"PrincipleTransactionAmount","15003","937641900"<endrec>
"PrincipleTransactionAmount","3001","937707768"<endrec>
"PrincipleTransactionAmount","2001","937707776"<endrec>
"PrincipleTransactionAmount","2001","937707778"<endrec>
"PrincipleTransactionAmount","2001","937707785"<endrec>
"PrincipleTransactionAmount","3001","937707800"<endrec>
"PrincipleTransactionAmount","15077","937707801"<endrec>
"PrincipleTransactionAmount","15003","937707804"<endrec>
"PrincipleTransactionAmount","15003","937707805"<endrec>
"ReasonType","2001","937167337"<endrec>
"ReasonType","3001","937178522"<endrec>
"ReasonType","3001","937178528"<endrec>
"ReasonType","3001","937178550"<endrec>
"ReasonType","3001","937178552"<endrec>
"ReasonType","3002","937178553"<endrec>
"ReasonType","3003","937178577"<endrec>
"ReasonType","3001","937178579"<endrec>
"ReasonType","3003","937178582"<endrec>
"ReasonType","3003","937178583"<endrec>
"ReasonType","3003","937178584"<endrec>
"ReasonType","2001","937178637"<endrec>
"ReasonType","3003","937182475"<endrec>
"ReasonType","2001","937182483"<endrec>
"ReasonType","4002","937182492"<endrec>
"ReasonType","4002","937182496"<endrec>
"ReasonType","4002","937182502"<endrec>
"ReasonType","4005","937182506"<endrec>
"ReasonType","4006","937182520"<endrec>
"ReasonType","2001","937182531"<endrec>
"ReasonType","5001","937187535"<endrec>
"ReasonType","5001","937208572"<endrec>
"ReasonType","3002","937210721"<endrec>
"ReasonType","3003","937210722"<endrec>
"ReasonType","5001","937210723"<endrec>
"ReasonType","6001","937210731"<endrec>
"ReasonType","4002","937210732"<endrec>
"ReasonType","5001","937210736"<endrec>
"ReasonType","7001","937215725"<endrec>
"ReasonType","8001","937220661"<endrec>
"ReasonType","3003","937243688"<endrec>
"ReasonType","11001","937253778"<endrec>
"ReasonType","12001","937254859"<endrec>
"ReasonType","12002","937254905"<endrec>
"ReasonType","12002","937254913"<endrec>
"ReasonType","12002","937254920"<endrec>
"ReasonType","12002","937258721"<endrec>
"ReasonType","13001","937265720"<endrec>
"ReasonType","13001","937265729"<endrec>
"ReasonType","13001","937265731"<endrec>
"ReasonType","13001","937265749"<endrec>
"ReasonType","13001","937265751"<endrec>
"ReasonType","13001","937265756"<endrec>
"ReasonType","13001","937265757"<endrec>
"ReasonType","13001","937265758"<endrec>
"ReasonType","11001","937265772"<endrec>
"ReasonType","12002","937265773"<endrec>
"ReasonType","13001","937265775"<endrec>
"ReasonType","13001","937265776"<endrec>
"ReasonType","13001","937265777"<endrec>
"ReasonType","13001","937265779"<endrec>
"ReasonType","11001","937265780"<endrec>
"ReasonType","13001","937265783"<endrec>
"ReasonType","13001","937265785"<endrec>
"ReasonType","13001","937265788"<endrec>
"ReasonType","13001","937267816"<endrec>
"ReasonType","13001","937267817"<endrec>
"ReasonType","3003","937273818"<endrec>
"ReasonType","3001","937273819"<endrec>
"ReasonType","3003","937273828"<endrec>
"ReasonType","15005","937347902"<endrec>
"ReasonType","15005","937347917"<endrec>
"ReasonType","3001","937402944"<endrec>
"ReasonType","3001","937407023"<endrec>
"ReasonType","15003","937415079"<endrec>
"ReasonType","15003","937415087"<endrec>
"ReasonType","15003","937415096"<endrec>
"ReasonType","6001","937415113"<endrec>
"ReasonType","6001","937415114"<endrec>
"ReasonType","15010","937415129"<endrec>
"ReasonType","3001","937415132"<endrec>
"ReasonType","3001","937415139"<endrec>
"ReasonType","15012","937417078"<endrec>
"ReasonType","15012","937417079"<endrec>
"ReasonType","15012","937417080"<endrec>
"ReasonType","15012","937417081"<endrec>
"ReasonType","3003","937418164"<endrec>
"ReasonType","4002","937433222"<endrec>
"ReasonType","4002","937433225"<endrec>
"ReasonType","3001","937445267"<endrec>
"ReasonType","4002","937445269"<endrec>
"ReasonType","3002","937462321"<endrec>
"ReasonType","15025","937462360"<endrec>
"ReasonType","3001","937462477"<endrec>
"ReasonType","15003","937462489"<endrec>
"ReasonType","15003","937465457"<endrec>
"ReasonType","15003","937465463"<endrec>
"ReasonType","15026","937465469"<endrec>
"ReasonType","15028","937470544"<endrec>
"ReasonType","15028","937470654"<endrec>
"ReasonType","15028","937470655"<endrec>
"ReasonType","15028","937470656"<endrec>
"ReasonType","15035","937477562"<endrec>
"ReasonType","15037","937481655"<endrec>
"ReasonType","3001","937492625"<endrec>
"ReasonType","15003","937492626"<endrec>
"ReasonType","15003","937496791"<endrec>
"ReasonType","15042","937496835"<endrec>
"ReasonType","15025","937504733"<endrec>
"ReasonType","15044","937509982"<endrec>
"ReasonType","15003","937509990"<endrec>
"ReasonType","15042","937509995"<endrec>
"ReasonType","15003","937510012"<endrec>
"ReasonType","15026","937510019"<endrec>
"ReasonType","15026","937510029"<endrec>
"ReasonType","15037","937510057"<endrec>
"ReasonType","15037","937510059"<endrec>
"ReasonType","15036","937510068"<endrec>
"ReasonType","15003","937510069"<endrec>
"ReasonType","15003","937510085"<endrec>
"ReasonType","15036","937515881"<endrec>
"ReasonType","15036","937515884"<endrec>
"ReasonType","15036","937515885"<endrec>
"ReasonType","15036","937515887"<endrec>
"ReasonType","15036","937515912"<endrec>
"ReasonType","15036","937515921"<endrec>
"ReasonType","15036","937520727"<endrec>
"ReasonType","15036","937527748"<endrec>
"ReasonType","15036","937527749"<endrec>
"ReasonType","15036","937529726"<endrec>
"ReasonType","15045","937531726"<endrec>
"ReasonType","15046","937531735"<endrec>
"ReasonType","3001","937551727"<endrec>
"ReasonType","15026","937551789"<endrec>
"ReasonType","15036","937583802"<endrec>
"ReasonType","15003","937611779"<endrec>
"ReasonType","15003","937611780"<endrec>
"ReasonType","15003","937611781"<endrec>
"ReasonType","15025","937611782"<endrec>
"ReasonType","15003","937612760"<endrec>
"ReasonType","15062","937612766"<endrec>
"ReasonType","15062","937612767"<endrec>
"ReasonType","15063","937612810"<endrec>
"ReasonType","15064","937612844"<endrec>
"ReasonType","15003","937612863"<endrec>
"ReasonType","15003","937612864"<endrec>
"ReasonType","15003","937641841"<endrec>
"ReasonType","15075","937641851"<endrec>
"ReasonType","15003","937641888"<endrec>
"ReasonType","15003","937641889"<endrec>
"ReasonType","15003","937641893"<endrec>
"ReasonType","15003","937641896"<endrec>
"ReasonType","15003","937641897"<endrec>
"ReasonType","15003","937641899"<endrec>
"ReasonType","15003","937641900"<endrec>
"ReasonType","3001","937707768"<endrec>
"ReasonType","2001","937707776"<endrec>
"ReasonType","2001","937707778"<endrec>
