CONTENT,ID,LANG,NAME                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"Third Party Bill Info","0","en","CUSTOMER:Third Party Bill Info"<endrec>
"Customer Query 3rd Bill","0","en","CUSTOMER:Third Party Bill Info/Customer Query 3rd Bill"<endrec>
"Customer Query 3rd Bill And Payment","0","en","CUSTOMER:Third Party Bill Info/Customer Query 3rd Bill And Payment"<endrec>
"Group Query 3rd Bill And Payment","0","en","CUSTOMER:Third Party Bill Info/Group Query 3rd Bill And Payment"<endrec>
"Two Part Payment","0","en","CUSTOMER:Two Part Payment"<endrec>
"Group Two Part Buy Goods","0","en","CUSTOMER:Two Part Payment/Group Two Part Buy Goods"<endrec>
"Group Two Part Payment Confirm","0","en","CUSTOMER:Two Part Payment/Group Two Part Payment Confirm"<endrec>
"Two Part Buy Goods","0","en","CUSTOMER:Two Part Payment/Two Part Buy Goods"<endrec>
"Two Part Payment Confirm","0","en","CUSTOMER:Two Part Payment/Two Part Payment Confirm"<endrec>
"Two factor about","0","en","CUSTOMER:Two factor about"<endrec>
"Customer Withdrawal at Agent Till with 2 factor first name","0","en","CUSTOMER:Two factor about/Customer Withdrawal at Agent Till with 2 factor first name"<endrec>
"Pay Bill 2 factor cert Type AML","0","en","CUSTOMER:Two factor about/Pay Bill 2 factor cert Type AML"<endrec>
"Send Money 2 factor DOB","0","en","CUSTOMER:Two factor about/Send Money 2 factor DOB"<endrec>
"Send Money 2 factor ID Type","0","en","CUSTOMER:Two factor about/Send Money 2 factor ID Type"<endrec>
"Send Money 2 factor Last Name","0","en","CUSTOMER:Two factor about/Send Money 2 factor Last Name"<endrec>
"Send Money 2 factor Last Name1","0","en","CUSTOMER:Two factor about/Send Money 2 factor Last Name1"<endrec>
"Send Money 2 factor cert Type","0","en","CUSTOMER:Two factor about/Send Money 2 factor cert Type"<endrec>
"Send Money with auto reference","0","en","CUSTOMER:Two factor about/Send Money with auto reference"<endrec>
"Send Money with user input reference","0","en","CUSTOMER:Two factor about/Send Money with user input reference"<endrec>
"Update Customer Menu","0","en","CUSTOMER:Update Customer Menu"<endrec>
"Voucher","0","en","CUSTOMER:Voucher"<endrec>
"Apply ATM Voucher to Group","0","en","CUSTOMER:Voucher/Apply ATM Voucher to Group"<endrec>
"Apply OTC Voucher","0","en","CUSTOMER:Voucher/Apply OTC Voucher"<endrec>
"Apply Ticket Voucher","0","en","CUSTOMER:Voucher/Apply Ticket Voucher"<endrec>
"Apply/Issue Voucher","0","en","CUSTOMER:Voucher/Apply/Issue Voucher"<endrec>
"Customer request Buy Goods Voucher","0","en","CUSTOMER:Voucher/Customer request Buy Goods Voucher"<endrec>
"Issue School Dinner Voucher","0","en","CUSTOMER:Voucher/Issue School Dinner Voucher"<endrec>
"Issue School Dinner Voucher (1)","0","en","CUSTOMER:Voucher/Issue School Dinner Voucher/Issue School Dinner Voucher (1)"<endrec>
"Issue School Dinner Voucher (2)","0","en","CUSTOMER:Voucher/Issue School Dinner Voucher/Issue School Dinner Voucher (2)"<endrec>
"Issue School Dinner Voucher (3)","0","en","CUSTOMER:Voucher/Issue School Dinner Voucher/Issue School Dinner Voucher (3)"<endrec>
"Issue School Dinner Voucher (4)","0","en","CUSTOMER:Voucher/Issue School Dinner Voucher/Issue School Dinner Voucher (4)"<endrec>
"Issue School Dinner Voucher (5)","0","en","CUSTOMER:Voucher/Issue School Dinner Voucher/Issue School Dinner Voucher (5)"<endrec>
"Issue School Dinner Voucher (6)","0","en","CUSTOMER:Voucher/Issue School Dinner Voucher/Issue School Dinner Voucher (6)"<endrec>
"Redeem Token","0","en","CUSTOMER:Voucher/Redeem Token"<endrec>
"Redeem Voucher","0","en","CUSTOMER:Voucher/Redeem Voucher"<endrec>
"Send Token","0","en","CUSTOMER:Voucher/Send Token"<endrec>
"Withdraw Cash","0","en","CUSTOMER:Withdraw Cash"<endrec>
"From ATM","0","en","CUSTOMER:Withdraw Cash/From ATM"<endrec>
"From Agent","0","en","CUSTOMER:Withdraw Cash/From Agent"<endrec>
"Request Withdrawal Voucher","0","en","CUSTOMER:Withdraw Cash/Request Withdrawal Voucher"<endrec>
"Apply for a Withdrawal Voucher","0","en","CUSTOMER:Withdraw Money/Apply for a Withdrawal Voucher"<endrec>
"Withdraw Money","0","en","CUSTOMER:Withdraw Money/Withdraw Money"<endrec>
"Withdraw e-Money","0","en","CUSTOMER:Withdraw e-Money"<endrec>
"Online Withdraw e-Money","0","en","CUSTOMER:Withdraw e-Money/Online Withdraw e-Money"<endrec>
"Transfer from M-Pesa to Bank","0","en","CUSTOMER:Withdraw e-Money/Transfer from M-Pesa to Bank"<endrec>
"Withdraw e-Money","0","en","CUSTOMER:Withdraw e-Money/Withdraw e-Money"<endrec>
"group","0","en","CUSTOMER:group"<endrec>
"Apply Group Voucher","0","en","CUSTOMER:group/Apply Group Voucher"<endrec>
"Apply Group ATM Deposit Voucher(Value)","0","en","CUSTOMER:group/Apply Group Voucher/Apply Group ATM Deposit Voucher(Value)"<endrec>
"Group ATM Deposit Voucher(Valueless)","0","en","CUSTOMER:group/Apply Group Voucher/Apply Group ATM Deposit Voucher(Valueless)"<endrec>
"Group ATM Withdraw Voucher(value)","0","en","CUSTOMER:group/Apply Group Voucher/Apply Group ATM Withdraw Voucher(value)"<endrec>
"Apply Group ATM Withdraw Voucher(valueless)","0","en","CUSTOMER:group/Apply Group Voucher/Apply Group ATM Withdraw Voucher(valueless)"<endrec>
"Apply Group Buy Goods Voucher","0","en","CUSTOMER:group/Apply Group Voucher/Apply Group Buy Goods Voucher"<endrec>
"Customer Apply Group Deposit Voucher","0","en","CUSTOMER:group/Apply Group Voucher/Apply Group Deposit Voucher"<endrec>
"Apply Group Withdraw Voucher","0","en","CUSTOMER:group/Apply Group Voucher/Apply Group Withdraw Voucher"<endrec>
"Cancel Standing Order Schedule by group","0","en","CUSTOMER:group/Cancel Standing Order Schedule by group"<endrec>
"Create Standing Order Schedule For Pay Bill  By Group","0","en","CUSTOMER:group/Create Standing Order Schedule For Pay Bill  By Group"<endrec>
"Group operation","0","en","CUSTOMER:group/Group operation"<endrec>
"Add member for Group","0","en","CUSTOMER:group/Group operation/Add member for Group"<endrec>
"Change member Role","0","en","CUSTOMER:group/Group operation/Change member Role"<endrec>
"Create Group","0","en","CUSTOMER:group/Group operation/Create Group"<endrec>
"Group Query 3rd Buy Goods","0","en","CUSTOMER:group/Group operation/Group Query 3rd Buy Goods"<endrec>
"GroupQuery 3rd Bill","0","en","CUSTOMER:group/Group operation/GroupQuery 3rd Bill"<endrec>
"Query Group Account Balance","0","en","CUSTOMER:group/Group operation/Query Group Account Balance"<endrec>
"Query Group List","0","en","CUSTOMER:group/Group operation/Query Group List"<endrec>
"Query Group Mini Statement","0","en","CUSTOMER:group/Group operation/Query Group Mini Statement"<endrec>
"Remove member for Group","0","en","CUSTOMER:group/Group operation/Remove member for Group"<endrec>
"Transactions","0","en","CUSTOMER:group/Transactions"<endrec>
"Approve Transaction","0","en","CUSTOMER:group/Transactions/Approve Transaction"<endrec>
"Group P2G Transfer","0","en","CUSTOMER:group/Transactions/Customer transfer to Group"<endrec>
"Group Pay Bill","0","en","CUSTOMER:group/Transactions/Group Pay Bill"<endrec>
"Group Qeury 3rd Bill and Payment","0","en","CUSTOMER:group/Transactions/Group Qeury 3rd Bill and Payment"<endrec>
"Group Query 3rd Buy Goods and Payment","0","en","CUSTOMER:group/Transactions/Group Query 3rd Buy Goods and Payment"<endrec>
"Group Transfer from Bank to M-Pesa","0","en","CUSTOMER:group/Transactions/Group Transfer from Bank to M-Pesa"<endrec>
"Group Transfer from M-Pesa to Bank","0","en","CUSTOMER:group/Transactions/Group Transfer from M-Pesa to Bank"<endrec>
"Group Transfer to Group","0","en","CUSTOMER:group/Transactions/Group Transfer to Group"<endrec>
"Group transfer to group member","0","en","CUSTOMER:group/Transactions/Group transfer to group member"<endrec>
"SZ_Approval Test","0","en","CUSTOMER:group/Transactions/SZ_Approval Test"<endrec>
"View Standing Order Schedule By Group","0","en","CUSTOMER:group/View Standing Order Schedule By Group"<endrec>
"send money","0","en","CUSTOMER:send money"<endrec>
"send money","0","en","CUSTOMER:send money/send money"<endrec>
"sm100","0","en","CUSTOMER:send money/sm100"<endrec>
"Org Apply ATM Deposit Voucher","0","en","TILL:ATM Deposit Voucher"<endrec>
"Org Apply ATM Withdrawal Voucher","0","en","TILL:ATM Withdraw Voucher"<endrec>
"Activate Till","0","en","TILL:Activate Till"<endrec>
"Active Till","0","en","TILL:Active Till"<endrec>
"Add Group Member","0","en","TILL:Add Group Member"<endrec>
"Administration","0","en","TILL:Administration"<endrec>
"Change Frontliner Status","0","en","TILL:Administration/Change Frontliner Status"<endrec>
"Change PIN for Dompetku","0","en","TILL:Administration/Change PIN for Dompetku"<endrec>
"Create Frontliner","0","en","TILL:Administration/Create Frontliner"<endrec>
"Register Customer for Dompetku","0","en","TILL:Administration/Register Customer for Dompetku"<endrec>
"Reset Dompetku PIN","0","en","TILL:Administration/Reset Dompetku PIN"<endrec>
"Reset Operator PIN","0","en","TILL:Administration/Reset Operator PIN"<endrec>
"Agent Upgrade Customer","0","en","TILL:Agent Upgrade Customer"<endrec>
"Apply Redeem Goods Voucher","0","en","TILL:Apply Redeem Goods Voucher"<endrec>
"B2B","0","en","TILL:B2B"<endrec>
"B2B Pay bill via org float","0","en","TILL:B2B/B2B Pay bill via org float"<endrec>
"Bank Account","0","en","TILL:Bank Account"<endrec>
"Create Bank Account","0","en","TILL:Bank Account/Create Bank Account"<endrec>
"Delete Bank Account","0","en","TILL:Bank Account/Delete Bank Account"<endrec>
"Online Cash In","0","en","TILL:Bank Account/Online Cash In"<endrec>
"Query Bank Account","0","en","TILL:Bank Account/Query Bank Account"<endrec>
"Set Default Bank Account","0","en","TILL:Bank Account/Set Default Bank Account"<endrec>
"Bank Card Lookup","0","en","TILL:Bank Card Lookup"<endrec>
"Create Bank Card Lookup","0","en","TILL:Bank Card Lookup/Create Bank Card Lookup"<endrec>
"Delete Bank Card Lookup","0","en","TILL:Bank Card Lookup/Delete Bank Card Lookup"<endrec>
"Query Bank Card Lookup","0","en","TILL:Bank Card Lookup/Query Bank Card Lookup"<endrec>
"Bill Payment","0","en","TILL:Bill Payment"<endrec>
"Dompetku Bill Payment","0","en","TILL:Bill Payment/Dompetku Bill Payment"<endrec>
"Bundle","0","en","TILL:Bundle"<endrec>
"Query My Bundle Details","0","en","TILL:Bundle/Query My Bundle Details"<endrec>
"Query My Bundles","0","en","TILL:Bundle/Query My Bundles"<endrec>
"Return Main Menu","0","en","TILL:Bundle/Return Main Menu"<endrec>
"Subscribe Bundle","0","en","TILL:Bundle/Subscribe Bundle"<endrec>
"Subscribe Bundle for Customer","0","en","TILL:Bundle/Subscribe Bundle for Customer"<endrec>
"View Bundle Details","0","en","TILL:Bundle/View Bundle Details"<endrec>
"View Bundles","0","en","TILL:Bundle/View Bundles"<endrec>
"Business Deposit","0","en","TILL:Business Deposit"<endrec>
"Applies a voucher for business deposit","0","en","TILL:Business Deposit/Applies a voucher for business deposit"<endrec>
"Initiates business deposit","0","en","TILL:Business Deposit/Initiates business deposit"<endrec>
"Redeems a business deposit voucher","0","en","TILL:Business Deposit/Redeems a business deposit voucher"<endrec>
"Business Pay Bill","0","en","TILL:Business Pay Bill"<endrec>
"Business Withdraw","0","en","TILL:Business Withdraw"<endrec>
"Applies a voucher for business withdraw","0","en","TILL:Business Withdraw/Applies a voucher for business withdraw"<endrec>
"Business Withdrawal","0","en","TILL:Business Withdraw/Business Withdrawal"<endrec>
"Initiates Business Withdrawal","0","en","TILL:Business Withdraw/Initiates business withdraw"<endrec>
"Redeems a business withdraw voucher","0","en","TILL:Business Withdraw/Redeems a business withdraw voucher"<endrec>
"CCH Request Transaction Reversal","0","en","TILL:CCH Request Transaction Reversal"<endrec>
"CCH for Customer","0","en","TILL:CCH for Customer"<endrec>
"CCH Add Group Member","0","en","TILL:CCH for Customer/CCH Add Group Member"<endrec>
"CCH Change Customer KYC","0","en","TILL:CCH for Customer/CCH Change Customer KYC"<endrec>
"CCH Change Group Member Role","0","en","TILL:CCH for Customer/CCH Change Group Member Role"<endrec>
"CCH Create Group","0","en","TILL:CCH for Customer/CCH Create Group"<endrec>
"CCH Identify Customer","0","en","TILL:CCH for Customer/CCH Identify Customer"<endrec>
"CCH Remove Group Member","0","en","TILL:CCH for Customer/CCH Remove Group Member"<endrec>
"CCH Change OrgOperator KYC","0","en","TILL:CCH for Operator/CCH Change OrgOperator KYC"<endrec>
"Card Actions","0","en","TILL:Card Actions"<endrec>
"Activate Card","0","en","TILL:Card Actions/Activate Card"<endrec>
"Org Activate Card","0","en","TILL:Card Actions/Activate Card/Org Activate Card"<endrec>
"Cancel Card","0","en","TILL:Card Actions/Cancel Card"<endrec>
"Org Cancel Card","0","en","TILL:Card Actions/Cancel Card/Org Cancel Card"<endrec>
"Register Card","0","en","TILL:Card Actions/Register Card"<endrec>
"Org Register Card","0","en","TILL:Card Actions/Register Card/Org Register Card"<endrec>
"Change Organization Advertisement","0","en","TILL:Change Organization Advertisement"<endrec>
"Create Lite Customer","0","en","TILL:Create Lite Customer"<endrec>
"Create Lite Customer","0","en","TILL:Create Lite Customer/Create Lite Customer"<endrec>
"Create Loyalty Consumer Account","0","en","TILL:Create Loyalty Consumer Account"<endrec>
"Create Org Loyalty Account","0","en","TILL:Create Org Loyalty Account"<endrec>
"Customer Services","0","en","TILL:Customer Services"<endrec>
"Collect DoB","0","en","TILL:Customer Services/Collect DoB"<endrec>
"Identify Customer","0","en","TILL:Customer Services/Identify Customer"<endrec>
"Issue Refund","0","en","TILL:Customer Services/Issue Refund"<endrec>
"Reverse Transaction","0","en","TILL:Customer Services/Request Reversal"<endrec>
"Send New PIN","0","en","TILL:Customer Services/Send Start Key"<endrec>
"Unlock PIN","0","en","TILL:Customer Services/Unlock PIN"<endrec>
"Update Customer KYC","0","en","TILL:Customer Services/Update Customer KYC"<endrec>
"Deposit","0","en","TILL:Deposit"<endrec>
"Deposit Money 2 Factor First Name","0","en","TILL:Deposit Money 2 Factor First Name"<endrec>
"Deposit Money 2 facor second name","0","en","TILL:Deposit Money 2 Factor First Name/Deposit Money 2 facor second name"<endrec>
"Deposit Money With Prevalidation","0","en","TILL:Deposit Money/Deposit Money With Prevalidation"<endrec>
"Deposit e-Money","0","en","TILL:Deposit e-Money"<endrec>
"Transfer from Bank to M-Pesa","0","en","TILL:Deposit e-Money/Transfer from Bank to M-Pesa"<endrec>
"Direct Debit","0","en","TILL:Direct Debit"<endrec>
"Activate Direct Debit","0","en","TILL:Direct Debit/Activate Direct Debit"<endrec>
"Organization Activate Direct Debit Mandate","0","en","TILL:Direct Debit/Activate Direct Debit/Organization Activate Direct Debit Mandate"<endrec>
"Cancel Direct Debit Mandate","0","en","TILL:Direct Debit/Cancel Direct Debit Mandate"<endrec>
"Cancel Direct Debit Mandate By Payee","0","en","TILL:Direct Debit/Cancel Direct Debit Mandate/Cancel Direct Debit Mandate By Payee"<endrec>
"Cancel Direct Debit Mandate By Payer","0","en","TILL:Direct Debit/Cancel Direct Debit Mandate/Cancel Direct Debit Mandate By Payer"<endrec>
"Create Direct Debit Mandate","0","en","TILL:Direct Debit/Create Direct Debit Mandate"<endrec>
"Create Direct Debit Mandate by Organization","0","en","TILL:Direct Debit/Create Direct Debit Mandate/Create Direct Debit Mandate by Organization"<endrec>
"Create Direct Debit Mandate by Payee","0","en","TILL:Direct Debit/Create Direct Debit Mandate/Create Direct Debit Mandate by Payee"<endrec>
"Edit Direct Debit Mandate","0","en","TILL:Direct Debit/Edit Direct Debit Mandate"<endrec>
"Edit Direct Debit Mandate By Payee","0","en","TILL:Direct Debit/Edit Direct Debit Mandate/Edit Direct Debit Mandate By Payee"<endrec>
"Edit Direct Debit Mandate By Payer","0","en","TILL:Direct Debit/Edit Direct Debit Mandate/Edit Direct Debit Mandate By Payer"<endrec>
"Initiate Direct Debit Transaction","0","en","TILL:Direct Debit/Initiate Direct Debit Transaction"<endrec>
"Reactivate Direct Debit Mandate","0","en","TILL:Direct Debit/Reactivate Direct Debit Mandate"<endrec>
"Reactivate Direct Debit Mandate By Payee","0","en","TILL:Direct Debit/Reactivate Direct Debit Mandate/Reactivate Direct Debit Mandate By Payee"<endrec>
"Reactivate Direct Debit Mandate By Payer","0","en","TILL:Direct Debit/Reactivate Direct Debit Mandate/Reactivate Direct Debit Mandate By Payer"<endrec>
"View Direct Debit Mandate","0","en","TILL:Direct Debit/View Direct Debit Mandate"<endrec>
"View Direct Debit Mandate By Payee","0","en","TILL:Direct Debit/View Direct Debit Mandate/View Direct Debit Mandate By Payee"<endrec>
"View Direct Debit Mandate By Payer","0","en","TILL:Direct Debit/View Direct Debit Mandate/View Direct Debit Mandate By Payer"<endrec>
"Dompetku Allocation","0","en","TILL:Dompetku Allocation"<endrec>
"Dompetku Allocation Request By Canvasser","0","en","TILL:Dompetku Allocation/Dompetku Allocation Request By Canvasser"<endrec>
"Dompetku Allocation Request By Sub Org","0","en","TILL:Dompetku Allocation/Dompetku Allocation Request By Sub Org"<endrec>
"Dompetku Allocation To Sub Org","0","en","TILL:Dompetku Allocation/Dompetku Allocation To Sub Org"<endrec>
"Dompetku Cash In","0","en","TILL:Dompetku Transaction/Dompetku Cash In"<endrec>
"Dompetku Cash Out","0","en","TILL:Dompetku Transaction/Dompetku Cash Out"<endrec>
"FX","0","en","TILL:FX"<endrec>
"Foreign Exchange","0","en","TILL:FX/Foreign Exchange"<endrec>
"Organization Buy Foreign Currency","0","en","TILL:FX/Foreign Exchange/Organization Buy Foreign Currency"<endrec>
"Organization Buy Foreign Currency Indirect","0","en","TILL:FX/Foreign Exchange/Organization Buy Foreign Currency Indirect"<endrec>
"Organization Sell Foreign Currency","0","en","TILL:FX/Foreign Exchange/Organization Sell Foreign Currency"<endrec>
"Organization Sell Foreign Currency Indirect","0","en","TILL:FX/Foreign Exchange/Organization Sell Foreign Currency Indirect"<endrec>
"Payment With Foreign Exchange","0","en","TILL:FX/Payment With Foreign Exchange"<endrec>
"Organization Payment With Foreign Exchange","0","en","TILL:FX/Payment With Foreign Exchange/Organization Payment With Foreign Exchange"<endrec>
"Receiving With Foreign Exchange","0","en","TILL:FX/Receiving With Foreign Exchange"<endrec>
"Buy Goods With Foreign Exchange","0","en","TILL:FX/Receiving With Foreign Exchange/Buy Goods With Foreign Exchange"<endrec>
"Float Administration","0","en","TILL:Float Administration"<endrec>
"Move money","0","en","TILL:Float Administration/Move Float"<endrec>
"Float Balance","0","en","TILL:Float Balance"<endrec>
"all floats","0","en","TILL:Float Balance/All Stores"<endrec>
"one float","0","en","TILL:Float Balance/One Store"<endrec>
"Give Cash","0","en","TILL:Give Cash"<endrec>
"Group","0","en","TILL:Group"<endrec>
"Buy Goods from Group","0","en","TILL:Group/Buy Goods from Group"<endrec>
"Group Approval","0","en","TILL:Group/Group Approval"<endrec>
"Group Buy Goods with Voucher","0","en","TILL:Group/Group Buy Goods with Voucher"<endrec>
"Group Deposit with Voucher","0","en","TILL:Group/Group Deposit with Voucher"<endrec>
"Group Manage","0","en","TILL:Group/Group Manage"<endrec>
"CCH Add Group Member","0","en","TILL:Group/Group Manage/CCH Add Group Member"<endrec>
"Change Group Member Role","0","en","TILL:Group/Group Manage/Change Group Member Role"<endrec>
"Create Group","0","en","TILL:Group/Group Manage/Create Group"<endrec>
"Remove Group Member","0","en","TILL:Group/Group Manage/Remove Group Member"<endrec>
"Organization Withdrawal from Group","0","en","TILL:Group/Organization Withdrawal from Group"<endrec>
"Transfer funds to Group Account","0","en","TILL:Group/Transfer funds to Group Account"<endrec>
"Indosat Pre-Paid","0","en","TILL:Indosat Pre-Paid"<endrec>
"Apply OTP","0","en","TILL:Indosat Pre-Paid/Apply OTP"<endrec>
"Query Count of SIM Cards Registered to a Citizen ID","0","en","TILL:Indosat Pre-Paid/Query Count of SIM Cards Registered to a Citizen ID"<endrec>
"Query SIM Card Status","0","en","TILL:Indosat Pre-Paid/Query SIM Card Status"<endrec>
"Register SIM Card","0","en","TILL:Indosat Pre-Paid/Register SIM Card"<endrec>
"Indosat Reload","0","en","TILL:Indosat Reload"<endrec>
"Indosat Reload","0","en","TILL:Indosat Reload/Indosat Reload"<endrec>
"Initiate Inter-Org Account Transfer","0","en","TILL:Initiate Inter-Org Account Transfer"<endrec>
"Operator Commission payable accounts Transfer","0","en","TILL:Initiate Inter-Org Account Transfer/Operator Commission payable accounts Transfer"<endrec>
"Initiate Intra-Org Account Transfer","0","en","TILL:Initiate Intra-Org Account Transfer"<endrec>
"Operator from float to working account transfer","0","en","TILL:Initiate Intra-Org Account Transfer/Operator from float to working account transfer"<endrec>
"Operator from working to float account transfer","0","en","TILL:Initiate Intra-Org Account Transfer/Operator from working to float account transfer"<endrec>
"Organization Float Intra transfer","0","en","TILL:Initiate Intra-Org Account Transfer/Organization Float Intra transfer"<endrec>
"Initiate Reversal Request","0","en","TILL:Initiate Reversal Request"<endrec>
"Initiate Reversal Transaction","0","en","TILL:Initiate Reversal Transaction"<endrec>
"Link Static QR-Code","0","en","TILL:Link Static QR-Code"<endrec>
"Loyalty","0","en","TILL:Loyalty"<endrec>
"Create Customer Loyalty Account","0","en","TILL:Loyalty/Create Customer Loyalty Account"<endrec>
"Issue Loyalty Point to Consumer","0","en","TILL:Loyalty/Issue Loyalty Point to Consumer"<endrec>
"Operator Query Consumer Loyalty Account","0","en","TILL:Loyalty/Operator Query Consumer Loyalty Account"<endrec>
"Operator Query Consumer Loyalty Statement","0","en","TILL:Loyalty/Operator Query Consumer Loyalty Statement"<endrec>
"Operator Query Loyalty Account","0","en","TILL:Loyalty/Operator Query Loyalty Account"<endrec>
"Loyalty Point Consumer Account","0","en","TILL:Loyalty/Operator Query Loyalty Account/Loyalty Point Consumer Account"<endrec>
"Loyalty Point Provider Account","0","en","TILL:Loyalty/Operator Query Loyalty Account/Loyalty Point Provider Account"<endrec>
"Operator Query Loyalty Statement","0","en","TILL:Loyalty/Operator Query Loyalty Statement"<endrec>
"Query Consumer Loyalty Account","0","en","TILL:Loyalty/Query Consumer Loyalty Account"<endrec>
"Query Consumer Loyalty Statement","0","en","TILL:Loyalty/Query Consumer Loyalty Statement"<endrec>
"Query Loyalty Account","0","en","TILL:Loyalty/Query Loyalty Account"<endrec>
"Query Loyalty Statement","0","en","TILL:Loyalty/Query Loyalty Statement"<endrec>
"Query Organization Points","0","en","TILL:Loyalty/Query Organization Points"<endrec>
"Rdeem Loyalty Points","0","en","TILL:Loyalty/Rdeem Loyalty Points"<endrec>
"Redeem Points To Balance","0","en","TILL:Loyalty/Redeem Points To Balance"<endrec>
"Redeem Points To Goods","0","en","TILL:Loyalty/Redeem Points To Goods"<endrec>
"Transfer Loyalty Points","0","en","TILL:Loyalty/Transfer Loyalty Points"<endrec>
"M-Shwari","0","en","TILL:M-Shwari"<endrec>
"Activate Account","0","en","TILL:M-Shwari/Activate Account"<endrec>
"Deposit and Withdraw","0","en","TILL:M-Shwari/Deposit and Withdraw"<endrec>
"Send to Bank","0","en","TILL:M-Shwari/Deposit and Withdraw/Send to Bank"<endrec>
"Withdraw from Bank","0","en","TILL:M-Shwari/Deposit and Withdraw/Withdraw from Bank"<endrec>
"Loan","0","en","TILL:M-Shwari/Loan"<endrec>
"Pay Loan","0","en","TILL:M-Shwari/Loan/Pay Loan"<endrec>
"Pay Loan from Savings","0","en","TILL:M-Shwari/Loan/Pay Loan from Savings"<endrec>
"Request Loan","0","en","TILL:M-Shwari/Loan/Request Loan"<endrec>
"Query","0","en","TILL:M-Shwari/Query"<endrec>
"Bank Balance","0","en","TILL:M-Shwari/Query/Bank Balance"<endrec>
"FSI Mini Statement","0","en","TILL:M-Shwari/Query/FSI Mini Statement"<endrec>
"Loan Limit","0","en","TILL:M-Shwari/Query/Loan Limit"<endrec>
"Loan Mini Statement","0","en","TILL:M-Shwari/Query/Loan Mini Statement"<endrec>
"Terms and Conditions","0","en","TILL:M-Shwari/Terms and Conditions"<endrec>
"M-shwari","0","en","TILL:M-shwari"<endrec>
"Activate Account","0","en","TILL:M-shwari/Activate Account"<endrec>
"Deposit and Withdraw","0","en","TILL:M-shwari/Deposit and Withdraw"<endrec>
"Send to Bank","0","en","TILL:M-shwari/Deposit and Withdraw/Send to Bank"<endrec>
"Withdraw from bank","0","en","TILL:M-shwari/Deposit and Withdraw/Withdraw from bank"<endrec>
"Loan","0","en","TILL:M-shwari/Loan"<endrec>
"Pay Loan","0","en","TILL:M-shwari/Loan/Pay Loan"<endrec>
"Pay Loan from Savings","0","en","TILL:M-shwari/Loan/Pay Loan from Savings"<endrec>
"Request Loan","0","en","TILL:M-shwari/Loan/Request Loan"<endrec>
"Query","0","en","TILL:M-shwari/Query"<endrec>
"Bank Balance","0","en","TILL:M-shwari/Query/Bank Balance"<endrec>
"FSI Mini Statement","0","en","TILL:M-shwari/Query/FSI Mini Statement"<endrec>
"Loan Limit","0","en","TILL:M-shwari/Query/Loan Limit"<endrec>
"Loan Mini Statement","0","en","TILL:M-shwari/Query/Loan Mini Statement"<endrec>
"Terms and Conditions","0","en","TILL:M-shwari/Terms and Conditions"<endrec>
"Move Money","0","en","TILL:Move Money"<endrec>
"From Float","0","en","TILL:Move Money/From Float"<endrec>
"From Merchant","0","en","TILL:Move Money/From Merchant"<endrec>
"From Working","0","en","TILL:Move Money/From Working"<endrec>
"Agent account","0","en","TILL:My Account"<endrec>
"Call Support","0","en","TILL:My Account/Call Support"<endrec>
"Change PIN","0","en","TILL:My Account/Change PIN"<endrec>
"Language","0","en","TILL:My Account/Language"<endrec>
"MiniStatement","0","en","TILL:My Account/MiniStatement"<endrec>
"New Assistant","0","en","TILL:My Account/New Assistant"<endrec>
"Remove Assistant","0","en","TILL:My Account/Remove Assistant"<endrec>
"Secret Word","0","en","TILL:My Account/Secret Word"<endrec>
"Show Balance","0","en","TILL:My Account/Show Balance"<endrec>
"Update Menu","0","en","TILL:My Account/Update Till Menu"<endrec>
"My Static QR-Code","0","en","TILL:My Static QR-Code"<endrec>
"New Customer","0","en","TILL:New Customer"<endrec>
"OTC Service","0","en","TILL:OTC Service"<endrec>
"Capture/Register OTC Customer","0","en","TILL:OTC Service/Capture/Register OTC Customer"<endrec>
"IMT Send","0","en","TILL:OTC Service/IMT Send"<endrec>
"Pay Bill","0","en","TILL:OTC Service/Pay Bill"<endrec>
"Perform OTC Service","0","en","TILL:OTC Service/Perform OTC Service"<endrec>
"Airtime Purchase by OTC voucher","0","en","TILL:OTC Service/Perform OTC Service/Airtime Purchase by OTC voucher"<endrec>
"IMT Send Query Quote","0","en","TILL:OTC Service/Perform OTC Service/IMT Send Query Quote"<endrec>
"IMT Send by OTC voucher","0","en","TILL:OTC Service/Perform OTC Service/IMT Send by OTC voucher"<endrec>
"Pay Bill By OTC Voucher","0","en","TILL:OTC Service/Perform OTC Service/Pay Bill By OTC Voucher"<endrec>
"Perform OTC without Voucher","0","en","TILL:OTC Service/Perform OTC without Voucher"<endrec>
"Airtime Purchase","0","en","TILL:OTC Service/Perform OTC without Voucher/Airtime Purchase"<endrec>
"OTC Pay Bill","0","en","TILL:OTC Service/Perform OTC without Voucher/OTC Pay Bill"<endrec>
"Airtime Purchase By OTC Voucher","0","en","TILL:OTC/Airtime Purchase By OTC Voucher"<endrec>
"IMT Send By OTC Voucher","0","en","TILL:OTC/IMT Send By OTC Voucher"<endrec>
"IMT Send Query Quote By OTC Voucher","0","en","TILL:OTC/IMT Send Query Quote By OTC Voucher"<endrec>
"Pay Bill By OTC Voucher","0","en","TILL:OTC/Pay Bill By OTC Voucher"<endrec>
