APPLY_CHG_RULE_OPTION,CHARGE_CATEGORY_TYPE,CHARGE_TYPE_INDEX,LOAD_DATA_TS,PAYEE_ACCOUNT_TYPE,PAYER_ACCOUNT_TYPE,REASON_CHARGE_INDEX,REASON_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"0","1","10001671","","10014","10011","25029","937462540"<endrec>
"1","1","10000005","","10014","10015","25030","937462547"<endrec>
"1","1","10000005","","10014","10015","25031","937462548"<endrec>
"1","1","10000005","","10014","10015","25032","937462549"<endrec>
"1","1","10000005","","10014","10015","25033","937462552"<endrec>
"","1","10000003","","10014","10013","25034","937462556"<endrec>
"1","1","10000031","","10014","10011","25035","937462559"<endrec>
"1","2","10000032","","10019","10018","25036","937462559"<endrec>
"1","1","10000005","","10014","10015","25038","937462571"<endrec>
"1","1","10000005","","10014","10015","25039","937462575"<endrec>
"1","1","10000005","","10014","10015","25040","937462576"<endrec>
"1","1","10000005","","10014","10015","25041","937462578"<endrec>
"1","1","10000005","","10014","10015","25042","937462579"<endrec>
"1","1","10000005","","10014","10015","25043","937462580"<endrec>
"1","1","10000005","","10014","10015","25044","937462581"<endrec>
"1","4","10000057","","10020","10014","25045","937462581"<endrec>
"0","1","10001712","","10014","10011","25046","937462588"<endrec>
"0","1","10001361","","10014","10013","25050","937464329"<endrec>
"1","2","10000020","","10019","10018","25051","937464329"<endrec>
"1","3","10001431","","10019","10018","25052","937464329"<endrec>
"1","5","10001374","","21134","21135","25053","937464329"<endrec>
"1","5","10001375","","21134","21135","25054","937464329"<endrec>
"0","1","10001591","","10014","10011","25055","937464336"<endrec>
"0","1","10001591","","10014","10011","25056","937464337"<endrec>
"0","1","10001591","","10014","10011","25057","937464338"<endrec>
"0","1","10001591","","10014","10011","25058","937464340"<endrec>
"0","1","10001492","","21047","10011","25059","937464348"<endrec>
"1","1","10000027","","10011","10011","25060","937464350"<endrec>
"0","1","10001591","","10014","10011","25061","937464378"<endrec>
"0","1","10001591","","10014","10011","25062","937464382"<endrec>
"0","1","10001591","","10014","10011","25063","937464384"<endrec>
"0","1","10001591","","10014","10011","25064","937464386"<endrec>
"0","1","10001591","","10014","10011","25065","937464387"<endrec>
"0","1","10001492","","21047","10011","25066","937464388"<endrec>
"0","1","10001591","","10014","10011","25067","937464389"<endrec>
"0","1","10001591","","10014","10011","25068","937464392"<endrec>
"1","1","10000005","","10014","10015","25069","937464393"<endrec>
"1","1","10000005","","10014","10015","25070","937464395"<endrec>
"1","1","10000005","","10014","10015","25071","937464402"<endrec>
"0","5","10001331","","21134","21134","25072","937464404"<endrec>
"0","5","10001331","","21134","21135","25073","937464406"<endrec>
"1","1","10000101","","10014","10011","25074","937464414"<endrec>
"1","1","10000102","","10014","10016","25075","937464414"<endrec>
"","1","10000016","","10014","10013","25076","937464418"<endrec>
"0","5","10001171","","10011","10011","25077","937464424"<endrec>
"0","5","10001171","","10011","10011","25078","937464425"<endrec>
"0","5","10001171","","10011","10011","25079","937464426"<endrec>
"0","1","10001761","","10014","10011","25081","937465429"<endrec>
"0","1","10001761","","10014","10011","25082","937465430"<endrec>
"0","1","10001761","","10014","10011","25083","937465435"<endrec>
"0","1","10001762","","21047","10011","25084","937465435"<endrec>
"0","1","10001761","","10014","10011","25085","937465438"<endrec>
"0","1","10001763","","10014","10011","25086","937465438"<endrec>
"0","1","10001764","","10014","10011","25087","937465440"<endrec>
"0","1","10001764","","10014","10011","25088","937465442"<endrec>
"0","5","10001171","","10011","10011","25089","937465451"<endrec>
"0","1","10001591","","10014","10011","25090","937465472"<endrec>
"0","1","10001591","","10014","10011","25091","937465473"<endrec>
"0","1","10000029","","10011","10011","25092","937465474"<endrec>
"0","5","10001351","","21134","21135","25093","937465474"<endrec>
"0","5","10001611","","10014","10011","25094","937465474"<endrec>
"0","1","10000047","","10014","10011","25095","937465476"<endrec>
"0","1","10000029","","10014","10011","25096","937465476"<endrec>
"0","5","10001611","","10014","10011","25097","937465476"<endrec>
"1","1","10000047","","10011","10011","25098","937465483"<endrec>
"0","3","10001504","","10019","10020","25099","937465483"<endrec>
"0","5","10001611","","10014","10011","25100","937465483"<endrec>
"0","1","10000047","","10014","10011","25101","937465486"<endrec>
"0","1","10000029","","10014","10011","25102","937465486"<endrec>
"0","5","10001611","","10014","10011","25103","937465486"<endrec>
"1","1","10000047","","10011","10011","25104","937465488"<endrec>
"0","3","10001504","","10019","10020","25105","937465488"<endrec>
"0","5","10001611","","10014","10011","25106","937465488"<endrec>
"0","1","10001281","","10011","10011","25107","937465492"<endrec>
"0","1","10000047","","10014","10011","25108","937465498"<endrec>
"0","1","10000029","","10014","10011","25109","937465498"<endrec>
"0","5","10001611","","10014","10011","25110","937465498"<endrec>
"0","1","10000047","","10014","10011","25111","937465503"<endrec>
"0","1","10000029","","10014","10011","25112","937465503"<endrec>
"0","5","10001611","","10014","10011","25113","937465503"<endrec>
"0","1","10001361","","10011","10013","25114","937465509"<endrec>
"1","2","10000020","","10019","10018","25115","937465509"<endrec>
"1","3","10000037","","10019","10018","25116","937465509"<endrec>
"0","1","10000029","","10011","10011","25117","937465511"<endrec>
"0","5","10001351","","21134","21135","25118","937465511"<endrec>
"0","5","10001611","","10014","10011","25119","937465511"<endrec>
"0","1","10001591","","10014","10011","25120","937465521"<endrec>
"0","1","10000004","","10014","10011","25121","937465529"<endrec>
"0","1","10000004","","10014","10011","25122","937465535"<endrec>
"0","1","10001763","","10014","10013","25123","937465537"<endrec>
"0","1","10000047","","10014","10011","25132","937466543"<endrec>
"0","1","10000029","","10014","10011","25133","937466543"<endrec>
"0","5","10001611","","10014","10011","25134","937466543"<endrec>
"0","1","10001361","","10011","10013","25135","937466559"<endrec>
"1","2","10000020","","10019","10018","25136","937466559"<endrec>
"1","3","10000037","","10019","10018","25137","937466559"<endrec>
"1","2","10000020","","10019","10018","25139","937466560"<endrec>
"0","3","10001541","","10019","10018","25140","937466566"<endrec>
"0","1","10001771","","10011","10011","25141","937466576"<endrec>
"0","1","10000047","","10014","10011","25142","937466589"<endrec>
"0","1","10000029","","10014","10011","25143","937466589"<endrec>
"0","5","10001611","","10014","10011","25144","937466589"<endrec>
"0","1","10000029","","10014","10011","25145","937466592"<endrec>
"0","1","10000047","","10014","10011","25146","937466592"<endrec>
"0","5","10001611","","10014","10011","25147","937466592"<endrec>
"1","1","10000033","","10014","10011","25148","937466596"<endrec>
"1","2","10000056","","10019","10018","25149","937466596"<endrec>
"0","1","10000033","","10014","10011","25153","937466611"<endrec>
"0","1","10001281","","10011","10011","25154","937466612"<endrec>
"0","1","10001625","","10014","10011","25161","937467552"<endrec>
"1","1","10001162","","10014","10016","25162","937467554"<endrec>
"1","2","10001161","","10019","10018","25163","937467554"<endrec>
"1","1","10001162","","10014","10016","25164","937467556"<endrec>
"1","2","10001161","","10019","10018","25165","937467556"<endrec>
"0","1","10001311","","10011","10011","25166","937467570"<endrec>
"0","1","10000004","","10014","10011","25167","937467586"<endrec>
"0","1","10000004","","10014","10011","25168","937467613"<endrec>
"0","1","10001361","","10014","10013","25169","937467729"<endrec>
"1","2","10000020","","10019","10018","25170","937467729"<endrec>
"1","3","10001431","","10019","10018","25171","937467729"<endrec>
"1","5","10001374","","21134","21135","25172","937467729"<endrec>
"1","5","10001375","","21134","21135","25173","937467729"<endrec>
"0","1","10001591","","10014","10011","25174","937467762"<endrec>
"0","1","10001591","","10014","10011","25175","937467765"<endrec>
"0","1","10001591","","10014","10011","25176","937467766"<endrec>
"0","1","10001591","","10014","10011","25177","937467767"<endrec>
"0","5","10001171","","10011","10011","25181","937468582"<endrec>
"1","1","10001241","","10011","10011","25182","937468615"<endrec>
"1","1","10001241","","10011","10011","25183","937468616"<endrec>
"0","1","10001761","","10014","10011","25184","937468629"<endrec>
"1","5","10000025","","10011","10011","25185","937468632"<endrec>
"1","5","10000025","","10011","10011","25186","937468633"<endrec>
"1","1","10000047","","10011","10011","25187","937468650"<endrec>
"0","3","10001504","","10019","10020","25188","937468650"<endrec>
"0","5","10001611","","10014","10011","25189","937468650"<endrec>
"1","1","10000047","","10014","10011","25190","937468652"<endrec>
"1","4","10000055","","10020","10018","25191","937468652"<endrec>
"0","5","10001171","","10011","10011","25192","937468673"<endrec>
"0","1","10001761","","10011","10011","25193","937468710"<endrec>
"0","1","10001761","","10011","10011","25194","937468731"<endrec>
"0","1","10001761","","10011","10011","25195","937468732"<endrec>
"0","1","10000029","","10014","10011","25196","937468747"<endrec>
"0","1","10000047","","10014","10011","25197","937468747"<endrec>
"0","5","10001611","","10014","10011","25198","937468747"<endrec>
"0","1","10000029","","10014","10011","25199","937468748"<endrec>
"0","1","10000047","","10014","10011","25200","937468748"<endrec>
"0","5","10001611","","10014","10011","25201","937468748"<endrec>
"0","5","10001171","","10011","10011","25211","937469548"<endrec>
"0","1","10001781","","10014","10013","25212","937469551"<endrec>
"","1","10000003","","10014","10011","25213","937469552"<endrec>
"","1","10000003","","10014","10013","25214","937469553"<endrec>
"1","1","10000005","","10014","10015","25215","937469556"<endrec>
"1","1","10000005","","10014","10015","25216","937469560"<endrec>
"1","1","10000005","","21135","21135","25217","937469561"<endrec>
"1","1","10000005","","10014","10015","25218","937469564"<endrec>
"0","1","10001501","","21079","10011","25219","937469601"<endrec>
"0","5","10001171","","10011","10011","25220","937469627"<endrec>
"0","2","10001414","","10019","10018","25221","937469636"<endrec>
"1","5","10000025","","10019","10011","25222","937469636"<endrec>
"0","1","10000029","","10014","10011","25223","937469649"<endrec>
"0","1","10000047","","10014","10011","25224","937469649"<endrec>
"0","5","10001611","","10014","10011","25225","937469649"<endrec>
"0","2","10001414","","10019","10018","25226","937469653"<endrec>
"1","5","10000025","","10019","10011","25227","937469653"<endrec>
"1","2","10000020","","10019","10018","25231","937470549"<endrec>
"0","1","10001361","","10014","10013","25232","937470550"<endrec>
"1","2","10000020","","10019","10018","25233","937470550"<endrec>
"1","3","10001431","","10019","10018","25234","937470550"<endrec>
"1","5","10001374","","21134","21135","25235","937470550"<endrec>
"1","5","10001375","","21134","21135","25236","937470550"<endrec>
"1","1","10000047","","10011","10011","25237","937470556"<endrec>
"0","3","10001504","","10019","10020","25238","937470556"<endrec>
"0","5","10001611","","10014","10011","25239","937470556"<endrec>
"1","1","10000047","","10011","10011","25240","937470560"<endrec>
"0","3","10001504","","10019","10020","25241","937470560"<endrec>
"0","5","10001611","","10014","10011","25242","937470560"<endrec>
"1","1","10001162","","10014","10016","25243","937470578"<endrec>
"1","2","10001161","","10019","10018","25244","937470578"<endrec>
"0","1","10000029","","10014","10011","25245","937470591"<endrec>
"0","1","10000047","","10014","10011","25246","937470591"<endrec>
"0","5","10001611","","10014","10011","25247","937470591"<endrec>
"0","1","10001492","","21047","10011","25248","937470604"<endrec>
"0","3","10001202","","10019","10011","25249","937470604"<endrec>
"1","1","10001421","","10014","10011","25250","937470699"<endrec>
"1","1","10001421","","10014","10011","25251","937470717"<endrec>
"1","1","10001421","","10014","10011","25252","937470723"<endrec>
"1","1","10001162","","10014","10016","25253","937470738"<endrec>
"1","2","10001161","","10019","10018","25254","937470738"<endrec>
"0","5","10001171","","10011","10011","25255","937470767"<endrec>
"1","1","10000069","","10014","10016","25256","937470768"<endrec>
"0","5","10001171","","10011","10011","25257","937470769"<endrec>
"0","1","10001612","","10019","10011","25258","937470775"<endrec>
"0","1","10001621","","10014","10015","25259","937470775"<endrec>
"0","2","10001613","","10019","10018","25260","937470775"<endrec>
"0","1","10001612","","10019","10011","25261","937470776"<endrec>
"0","1","10001621","","10014","10015","25262","937470776"<endrec>
"0","2","10001613","","10019","10018","25263","937470776"<endrec>
"0","1","10001361","","10014","10013","25264","937470780"<endrec>
"1","2","10000020","","10019","10018","25265","937470780"<endrec>
"1","3","10001431","","10019","10018","25266","937470780"<endrec>
"1","5","10001374","","21134","21135","25267","937470780"<endrec>
"1","5","10001375","","21134","21135","25268","937470780"<endrec>
"0","1","10001612","","10019","10011","25269","937470797"<endrec>
"0","1","10001621","","10014","10015","25270","937470797"<endrec>
"0","2","10001613","","10019","10018","25271","937470797"<endrec>
"0","1","10001612","","10019","10011","25272","937470831"<endrec>
