LOAD_DATA_TS,PRODUCT_UNIQUE_ID,PROPERTY_CODE,PROPERTY_VALUE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <endrec>
"","937383572","ORG_IDENTITY_MODEL","3"<endrec>
"","937383572","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937387579","ORG_IDENTITY_MODEL","3"<endrec>
"","937387579","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937389595","ORG_IDENTITY_MODEL","0"<endrec>
"","937389595","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937389603","ORG_IDENTITY_MODEL","3"<endrec>
"","937389603","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937391576","ORG_IDENTITY_MODEL","3"<endrec>
"","937391576","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937392603","BILL_REF_NUM_RULE",""<endrec>
"","937392603","ORG_IDENTITY_MODEL","3"<endrec>
"","937392603","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937392611","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937392687","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392688","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392689","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392690","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392697","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392720","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392759","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392815","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392817","ORG_IDENTITY_MODEL","1"<endrec>
"","937392817","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937392828","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392860","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392861","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937392889","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937392889","BILL_REF_NUM_RULE",""<endrec>
"","937392889","ORG_IDENTITY_MODEL","3"<endrec>
"","937392889","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937392890","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937392892","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937394944","ORG_IDENTITY_MODEL","1"<endrec>
"","937394944","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937396930","ORG_IDENTITY_MODEL","0"<endrec>
"","937396930","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937396961","ORG_IDENTITY_MODEL","0"<endrec>
"","937396961","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937398937","ORG_IDENTITY_MODEL","3"<endrec>
"","937398937","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937400931","ORG_IDENTITY_MODEL","3"<endrec>
"","937400931","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937400932","ORG_IDENTITY_MODEL","3"<endrec>
"","937400932","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937400933","ORG_IDENTITY_MODEL","3"<endrec>
"","937400933","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937403958","ORG_IDENTITY_MODEL","3"<endrec>
"","937403958","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937404949","ORG_IDENTITY_MODEL","0"<endrec>
"","937404949","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937405002","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937407016","ORG_IDENTITY_MODEL","1"<endrec>
"","937407016","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937408044","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937411040","ORG_IDENTITY_MODEL","0"<endrec>
"","937411040","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937411049","ORG_IDENTITY_MODEL","3"<endrec>
"","937411049","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937411143","ORG_IDENTITY_MODEL","0"<endrec>
"","937411143","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937411143","ORG_IMT_PRODUCT","IMT Cashin"<endrec>
"","937411144","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937411144","CUST_IMT_PRODUCT","IMT Cashin"<endrec>
"","937411145","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937411145","CUST_IMT_PRODUCT","IMT Cashin"<endrec>
"","937411203","ORG_IDENTITY_MODEL","0"<endrec>
"","937411203","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937411210","ORG_IDENTITY_MODEL","0"<endrec>
"","937411210","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937412026","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937412026","ORG_IDENTITY_MODEL","3"<endrec>
"","937412026","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937412028","ORG_IDENTITY_MODEL","3"<endrec>
"","937412028","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937414122","ORG_IDENTITY_MODEL","0"<endrec>
"","937414122","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937414130","ORG_IDENTITY_MODEL","3"<endrec>
"","937414130","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937414137","ORG_IDENTITY_MODEL","3"<endrec>
"","937414137","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937415070","ORG_IDENTITY_MODEL","3"<endrec>
"","937415070","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937415071","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937415147","ORG_IDENTITY_MODEL","0"<endrec>
"","937415147","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937415148","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937415152","ORG_IDENTITY_MODEL","1"<endrec>
"","937415152","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937415182","BILL_REF_NUM_RULE",""<endrec>
"","937415182","ORG_IDENTITY_MODEL","3"<endrec>
"","937415182","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937415183","ORG_IDENTITY_MODEL","1"<endrec>
"","937415183","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937415241","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937415250","ORG_IDENTITY_MODEL","0"<endrec>
"","937415250","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937415252","ORG_IDENTITY_MODEL","0"<endrec>
"","937415252","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937415257","ORG_IDENTITY_MODEL","1"<endrec>
"","937415257","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937417068","ORG_IDENTITY_MODEL","1"<endrec>
"","937417068","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937417069","GROUP_FSI_PROVISIONING_PRODUCT_FLAG",""<endrec>
"","937417070","GROUP_FSI_PROVISIONING_PRODUCT_FLAG",""<endrec>
"","937417130","ORG_IDENTITY_MODEL","1"<endrec>
"","937417130","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937417136","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937417158","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937417159","ORG_IDENTITY_MODEL","1"<endrec>
"","937417159","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937417163","ORG_IDENTITY_MODEL","1"<endrec>
"","937417163","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937418073","ORG_IDENTITY_MODEL","1"<endrec>
"","937418073","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937418074","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937418082","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937418084","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937418101","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937418120","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937418122","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937418124","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937418124","BILL_REF_NUM_RULE",""<endrec>
"","937418124","ORG_IDENTITY_MODEL","3"<endrec>
"","937418124","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937418136","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937418140","ORG_IDENTITY_MODEL","3"<endrec>
"","937418140","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937418144","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937418145","ORG_IDENTITY_MODEL","3"<endrec>
"","937418145","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937418151","ORG_IDENTITY_MODEL","1"<endrec>
"","937418151","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937418169","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937418169","ORG_IDENTITY_MODEL","3"<endrec>
"","937418169","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937418170","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937418170","ORG_IDENTITY_MODEL","3"<endrec>
"","937418170","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937418182","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937419082","ORG_IDENTITY_MODEL","3"<endrec>
"","937419082","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937419111","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937419116","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937420136","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937420137","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937420139","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937420143","ORG_IDENTITY_MODEL","1"<endrec>
"","937420143","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937420144","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937421163","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937421180","ORG_IDENTITY_MODEL","1"<endrec>
"","937421180","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937422143","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937422144","ORG_IDENTITY_MODEL","1"<endrec>
"","937422144","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937423156","ORG_IDENTITY_MODEL","0"<endrec>
"","937423156","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937423166","ORG_IDENTITY_MODEL","1"<endrec>
"","937423166","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937423252","ORG_IDENTITY_MODEL","1"<endrec>
"","937423252","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937423254","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937423293","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937423302","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937425145","ORG_IDENTITY_MODEL","0"<endrec>
"","937425145","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937425148","ORG_IDENTITY_MODEL","0"<endrec>
"","937425148","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937425164","ORG_IDENTITY_MODEL","0"<endrec>
"","937425164","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937425165","ORG_IDENTITY_MODEL","0"<endrec>
"","937425165","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937426174","ORG_IDENTITY_MODEL","0"<endrec>
"","937426174","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937426178","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937426190","ORG_IDENTITY_MODEL","0"<endrec>
"","937426190","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937426199","ORG_IDENTITY_MODEL","3"<endrec>
"","937426199","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937426201","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937427137","ORG_IDENTITY_MODEL","3"<endrec>
"","937427137","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937427218","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937428156","ORG_IDENTITY_MODEL","1"<endrec>
"","937428156","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937428195","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937428326","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937428331","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937430243","ORG_IDENTITY_MODEL","0"<endrec>
"","937430243","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937430283","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937430283","ORG_IDENTITY_MODEL","3"<endrec>
"","937430283","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937430287","ORG_IDENTITY_MODEL","3"<endrec>
"","937430287","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937430293","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937430293","ORG_IDENTITY_MODEL","3"<endrec>
"","937430293","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937430304","ORG_IDENTITY_MODEL","1"<endrec>
"","937430304","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937430306","ORG_IDENTITY_MODEL","1"<endrec>
"","937430306","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937432191","ORG_IDENTITY_MODEL","1"<endrec>
"","937432191","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937432192","ORG_IDENTITY_MODEL","1"<endrec>
"","937432192","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937432194","ORG_IDENTITY_MODEL","0"<endrec>
"","937432194","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937433210","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937433211","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937433212","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937433213","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937433214","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937433238","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937434148","ORG_IDENTITY_MODEL","0"<endrec>
"","937434148","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937436138","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937436152","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937436154","ORG_IDENTITY_MODEL","0"<endrec>
"","937436154","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937436171","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937436175","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937445242","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937445242","BILL_REF_NUM_RULE",""<endrec>
"","937445242","ORG_IDENTITY_MODEL","3"<endrec>
"","937445242","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937445244","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937445244","BILL_REF_NUM_RULE",""<endrec>
"","937445244","ORG_IDENTITY_MODEL","3"<endrec>
"","937445244","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937445275","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937448270","ORG_IDENTITY_MODEL","3"<endrec>
"","937448270","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937448311","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937448326","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937451270","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937451274","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937451276","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937451293","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937451302","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937451306","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937451319","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937451360","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937452265","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937452265","BILL_REF_NUM_RULE",""<endrec>
"","937452265","ORG_IDENTITY_MODEL","3"<endrec>
"","937452265","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937452270","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937452270","BILL_REF_NUM_RULE",""<endrec>
"","937452270","ORG_IDENTITY_MODEL","0"<endrec>
"","937452270","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937453256","BILL_REF_NUM_RULE",""<endrec>
"","937453256","ORG_IDENTITY_MODEL","1"<endrec>
"","937453256","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937453280","ORG_IDENTITY_MODEL","0"<endrec>
"","937453280","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937455405","ORG_IDENTITY_MODEL","0"<endrec>
"","937455405","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937456359","ORG_IDENTITY_MODEL","1"<endrec>
"","937456359","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937456376","ORG_IDENTITY_MODEL","3"<endrec>
"","937456376","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937459322","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937460401","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937460402","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937460406","ORG_IDENTITY_MODEL","3"<endrec>
"","937460406","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937461374","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937461375","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937461434","ORG_IDENTITY_MODEL","0"<endrec>
"","937461434","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937461501","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937462378","ORG_IDENTITY_MODEL","3"<endrec>
"","937462378","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937462467","CUST_FSI_CORE_PRODUCT_FLAG",""<endrec>
"","937462467","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937462468","CUST_FSI_CORE_PRODUCT_FLAG",""<endrec>
"","937462468","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937462469","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937462470","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937462487","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937462487","ORG_IDENTITY_MODEL","3"<endrec>
"","937462487","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937464377","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937464381","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937464383","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937464385","ORG_IDENTITY_MODEL","0"<endrec>
"","937464385","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937465500","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937465505","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937465533","ORG_IDENTITY_MODEL","3"<endrec>
"","937465533","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937465534","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937467544","ORG_IDENTITY_MODEL","1"<endrec>
"","937467544","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937468551","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937468666","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937468686","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937468690","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937468706","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937469559","ORG_IDENTITY_MODEL","1"<endrec>
"","937469559","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937469563","ORG_IDENTITY_MODEL","1"<endrec>
"","937469563","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937469625","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937470538","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937470600","ORG_IDENTITY_MODEL","1"<endrec>
"","937470600","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937470634","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937470634","ORG_IDENTITY_MODEL","3"<endrec>
"","937470634","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937470635","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937470635","ORG_IDENTITY_MODEL","3"<endrec>
"","937470635","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937470690","ORG_IDENTITY_MODEL","1"<endrec>
"","937470690","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937470702","ORG_IDENTITY_MODEL","1"<endrec>
"","937470702","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937470746","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937470752","ORG_IDENTITY_MODEL","1"<endrec>
"","937470752","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937470766","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937470800","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937470808","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937470810","ORG_IDENTITY_MODEL","0"<endrec>
"","937470810","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937470825","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937470827","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937471560","ORG_IDENTITY_MODEL","0"<endrec>
"","937471560","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937471561","ORG_IDENTITY_MODEL","1"<endrec>
"","937471561","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937472555","ORG_IDENTITY_MODEL","0"<endrec>
"","937472555","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937472574","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937473544","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937473548","ORG_IDENTITY_MODEL","0"<endrec>
"","937473548","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937474546","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937474558","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937474561","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937474613","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937475538","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937475576","ORG_IDENTITY_MODEL","1"<endrec>
"","937475576","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937475596","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937475597","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937475650","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937476546","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937476550","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937481555","ORG_IDENTITY_MODEL","1"<endrec>
"","937481555","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937481627","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937482548","ORG_IDENTITY_MODEL","1"<endrec>
"","937482548","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937483546","ORG_IDENTITY_MODEL","3"<endrec>
"","937483546","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937483579","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937487634","ORG_IDENTITY_MODEL","1"<endrec>
"","937487634","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937487637","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937487639","ORG_IDENTITY_MODEL","3"<endrec>
"","937487639","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937490599","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937490607","ORG_IDENTITY_MODEL","3"<endrec>
"","937490607","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937490645","ORG_IDENTITY_MODEL","1"<endrec>
"","937490645","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937491591","ORG_IDENTITY_MODEL","1"<endrec>
"","937491591","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937492655","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937492661","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937493589","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937493589","BILL_REF_NUM_RULE",""<endrec>
"","937493589","ORG_IDENTITY_MODEL","3"<endrec>
"","937493589","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937494589","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937496667","ORG_IDENTITY_MODEL","1"<endrec>
"","937496667","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937496668","ORG_IDENTITY_MODEL","1"<endrec>
"","937496668","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937496670","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937496670","BILL_REF_NUM_RULE",""<endrec>
"","937496670","ORG_IDENTITY_MODEL","3"<endrec>
"","937496670","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937496677","ORG_IDENTITY_MODEL","1"<endrec>
"","937496677","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937496684","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937496684","BILL_REF_NUM_RULE",""<endrec>
"","937496684","ORG_IDENTITY_MODEL","3"<endrec>
"","937496684","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937496727","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937496781","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937496837","CUST_FSI_CORE_PRODUCT_FLAG",""<endrec>
"","937496837","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937496839","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937496845","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937496846","ORG_IDENTITY_MODEL","1"<endrec>
"","937496846","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937496850","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937497681","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937498733","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937498733","BILL_REF_NUM_RULE",""<endrec>
"","937498733","ORG_IDENTITY_MODEL","1"<endrec>
"","937498733","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937498755","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937498768","ORG_IDENTITY_MODEL","1"<endrec>
"","937498768","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937498782","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937498783","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937498825","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937498825","BILL_REF_NUM_RULE",""<endrec>
"","937498825","ORG_IDENTITY_MODEL","1"<endrec>
"","937498825","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937499725","ORG_IDENTITY_MODEL","1"<endrec>
"","937499725","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937502742","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
